timestamp,ambient_temp,humidity,fuel_level_percent,coolant_temp_c,oil_pressure_psi,battery_start_voltage,health_score,estimated_life_remaining_days
2024-01-03 06:00:00,34.27179395514866,51.7454226923187,46,82.30825815305357,59.189189189189186,23.783783783783782,97.56756756756755,1951.351351351351
2024-01-03 07:00:00,33.841652655878065,49.92564948092922,45,83.36148428055701,59.174174174174176,23.77977977977978,97.52252252252254,1950.4504504504507
2024-01-03 08:00:00,25.05720080180004,59.61668893512832,44,84.04755825291068,59.15915915915916,23.775775775775777,97.47747747747748,1949.5495495495495
2024-01-03 09:00:00,27.77483671905476,77.59093528889048,43,86.74877836142545,59.14414414414414,23.77177177177177,97.43243243243242,1948.6486486486483
2024-01-03 10:00:00,31.044392984003878,68.15400231891648,42,85.52512265800385,59.129129129129126,23.76776776776777,97.38738738738738,1947.7477477477476
2024-01-03 11:00:00,34.33253900842841,54.44078501870841,41,85.38717982273509,59.114114114114116,23.763763763763762,97.34234234234235,1946.846846846847
2024-01-03 12:00:00,27.125233359509764,71.57548065972517,40,86.70179592433594,59.0990990990991,23.75975975975976,97.29729729729729,1945.9459459459458
2024-01-03 13:00:00,28.65864782908548,17.27186069054887,39,84.7252564232012,59.08408408408408,23.755755755755757,97.25225225225225,1945.0450450450448
2024-01-03 14:00:00,24.120646396842847,77.23148550558156,38,85.78092969985778,59.069069069069066,23.75175175175175,97.2072072072072,1944.144144144144
2024-01-03 15:00:00,23.73620054084202,33.904293318328506,37,84.793556494135,59.054054054054056,23.74774774774775,97.16216216216216,1943.2432432432433
2024-01-03 16:00:00,33.84430250330561,54.563385878953014,36,85.53072469879926,59.03903903903904,23.743743743743742,97.11711711711712,1942.3423423423424
2024-01-03 17:00:00,36.62683414316845,43.20495158060784,35,83.83448268477683,59.02402402402402,23.73973973973974,97.07207207207207,1941.4414414414414
2024-01-03 18:00:00,29.549058471464125,40.57977786418641,34,80.12236568344714,59.009009009009006,23.735735735735737,97.02702702702702,1940.5405405405404
2024-01-03 19:00:00,34.989756757780235,77.41240181067779,33,84.7314416756274,58.993993993993996,23.73173173173173,96.98198198198199,1939.6396396396399
2024-01-03 20:00:00,31.842757381533715,52.98448198032163,32,87.84549627219988,58.97897897897898,23.72772772772773,96.93693693693695,1938.738738738739
2024-01-03 21:00:00,26.870959009304173,65.19755822596073,31,86.85243080448319,58.96396396396396,23.723723723723722,96.89189189189189,1937.8378378378377
2024-01-03 22:00:00,31.965005663549462,59.29619131681224,30,86.93079496918234,58.948948948948946,23.71971971971972,96.84684684684683,1936.9369369369365
2024-01-03 23:00:00,37.909163490411814,67.15561240834683,29,87.47226144361244,58.933933933933936,23.715715715715717,96.80180180180182,1936.0360360360364
2024-01-04 00:00:00,30.10028054554364,61.15232836590383,28,85.17731518192288,58.91891891891892,23.71171171171171,96.75675675675676,1935.1351351351352
2024-01-04 01:00:00,38.1625301090498,40.755116637171454,27,85.39463141481119,58.9039039039039,23.70770770770771,96.7117117117117,1934.234234234234
2024-01-04 02:00:00,17.29995240223537,74.94400229170711,26,83.7646962091313,58.888888888888886,23.703703703703702,96.66666666666666,1933.333333333333
2024-01-04 03:00:00,34.56701559263185,52.593651252580315,25,84.3678542879459,58.873873873873876,23.6996996996997,96.62162162162163,1932.4324324324325
2024-01-04 04:00:00,30.95101672113723,36.651271520103734,24,86.23154229954228,58.85885885885886,23.695695695695697,96.57657657657657,1931.5315315315315
2024-01-04 05:00:00,29.07847025847137,53.578272585511314,23,87.40776887433763,58.84384384384384,23.69169169169169,96.53153153153153,1930.6306306306305
2024-01-04 06:00:00,31.089478061918985,82.51139685951466,22,84.721107448638,58.828828828828826,23.68768768768769,96.48648648648648,1929.7297297297296
2024-01-04 07:00:00,20.749432584144586,72.7533261317024,21,84.09962147029718,58.813813813813816,23.683683683683682,96.44144144144144,1928.8288288288288
2024-01-04 08:00:00,29.644950833747846,54.77021798388211,20,85.00105591771319,58.7987987987988,23.67967967967968,96.3963963963964,1927.927927927928
2024-01-04 09:00:00,32.58433076967112,54.76113443522357,19,86.20241349785823,58.78378378378378,23.675675675675677,96.35135135135135,1927.027027027027
2024-01-04 10:00:00,38.24311474156188,55.17547423173926,18,82.11229036773291,58.768768768768766,23.67167167167167,96.3063063063063,1926.1261261261259
2024-01-04 11:00:00,28.316583500186418,91.15121975341262,17,80.40763809372552,58.753753753753756,23.66766766766767,96.26126126126127,1925.2252252252254
2024-01-04 12:00:00,26.919164678911265,65.7290317834733,16,83.89892630101683,58.73873873873874,23.663663663663662,96.21621621621622,1924.3243243243246
2024-01-04 13:00:00,28.505948224878246,66.45062470786604,15,82.55857514817168,58.72372372372372,23.65965965965966,96.17117117117117,1923.4234234234234
2024-01-04 14:00:00,35.644242107669584,75.45425181047763,14,83.98371960470539,58.708708708708706,23.655655655655657,96.12612612612611,1922.5225225225222
2024-01-04 15:00:00,32.76287721047139,63.581837385397705,13,84.70443936236505,58.693693693693696,23.65165165165165,96.0810810810811,1921.621621621622
2024-01-04 16:00:00,28.521597653642484,56.11436781268945,12,84.09350318195398,58.67867867867868,23.64764764764765,96.03603603603604,1920.7207207207207
2024-01-04 17:00:00,33.7873945777112,57.05475226372533,11,87.90493506894148,58.66366366366366,23.643643643643642,95.99099099099098,1919.8198198198197
2024-01-04 18:00:00,31.756480551934843,58.92598110878904,10,85.65348952920463,58.648648648648646,23.63963963963964,95.94594594594594,1918.9189189189187
2024-01-04 19:00:00,36.16372479077324,59.44166645235238,9,85.60094871922166,58.633633633633636,23.635635635635637,95.90090090090091,1918.0180180180182
2024-01-04 20:00:00,27.859008090941906,70.9144431545547,8,86.2444142880868,58.61861861861862,23.63163163163163,95.85585585585585,1917.117117117117
2024-01-04 21:00:00,29.779098351764624,60.77918828710949,7,82.72233376443846,58.6036036036036,23.62762762762763,95.8108108108108,1916.2162162162163
2024-01-04 22:00:00,29.504360822568653,70.98960115823368,6,87.07822357484054,58.588588588588586,23.623623623623622,95.76576576576576,1915.3153153153153
2024-01-04 23:00:00,24.194171571372628,58.78925129837126,5,84.84847142692908,58.573573573573576,23.61961961961962,95.72072072072072,1914.4144144144143
2024-01-05 00:00:00,33.03853994767148,61.17952785474136,4,86.34096123448242,58.55855855855856,23.615615615615617,95.67567567567568,1913.5135135135135
2024-01-05 01:00:00,32.90875007163632,30.026989732018386,3,82.85628553391969,58.54354354354354,23.61161161161161,95.63063063063063,1912.6126126126128
2024-01-05 02:00:00,31.673914477812886,73.74491512053723,2,81.89248246796787,58.528528528528525,23.60760760760761,95.58558558558558,1911.7117117117116
2024-01-05 03:00:00,30.519618850764978,65.19732713846989,1,86.63577931605006,58.513513513513516,23.603603603603602,95.54054054054055,1910.8108108108108
2024-01-05 04:00:00,24.659237540055134,74.97015164789478,100,85.75281905219504,58.4984984984985,23.5995995995996,95.4954954954955,1909.90990990991
2024-01-05 05:00:00,29.675726416415998,16.556169327094658,99,83.19589689128497,58.48348348348348,23.595595595595597,95.45045045045045,1909.0090090090089
2024-01-05 06:00:00,30.10756298008626,91.32562057171091,98,83.26067383745061,58.468468468468465,23.59159159159159,95.40540540540539,1908.108108108108
2024-01-05 07:00:00,27.851248274963925,57.90615557767239,97,87.25086956882954,58.453453453453456,23.58758758758759,95.36036036036037,1907.2072072072074
2024-01-05 08:00:00,31.097017488785095,76.62274225106275,96,82.62117621426535,58.43843843843844,23.583583583583582,95.31531531531532,1906.3063063063064
2024-01-05 09:00:00,33.96382003563915,44.401411093117034,95,88.28534590651192,58.42342342342342,23.57957957957958,95.27027027027026,1905.4054054054052
2024-01-05 10:00:00,41.41391922050577,69.19160857593855,94,83.19875853070427,58.408408408408405,23.575575575575577,95.22522522522522,1904.5045045045044
2024-01-05 11:00:00,32.89460304967436,44.198766552395156,93,86.27678385121676,58.393393393393396,23.57157157157157,95.18018018018019,1903.6036036036037
2024-01-05 12:00:00,33.34748663821522,50.64346558956292,92,84.34276304850204,58.37837837837838,23.56756756756757,95.13513513513513,1902.7027027027025
2024-01-05 13:00:00,31.724818423227347,88.71047030800179,91,86.20637486216468,58.36336336336336,23.563563563563562,95.09009009009009,1901.8018018018017
2024-01-05 14:00:00,22.5397941226159,57.1397639885498,90,83.91177199577162,58.348348348348345,23.55955955955956,95.04504504504504,1900.900900900901
2024-01-05 15:00:00,32.036968230993565,63.26149309769584,89,84.6744141878554,58.333333333333336,23.555555555555557,95.0,1900.0
2024-01-05 16:00:00,32.5058576832498,73.05101596033131,88,85.08183835079144,58.31831831831832,23.55155155155155,94.95495495495496,1899.099099099099
2024-01-05 17:00:00,44.55536431353512,67.43522831958907,87,82.99562508843705,58.3033033033033,23.54754754754755,94.90990990990991,1898.1981981981983
2024-01-05 18:00:00,31.31107068544339,62.256283577153646,86,86.48164869084025,58.288288288288285,23.543543543543542,94.86486486486486,1897.297297297297
2024-01-05 19:00:00,33.813605241031574,65.47441503699338,85,83.97357286705683,58.273273273273276,23.53953953953954,94.81981981981983,1896.3963963963965
2024-01-05 20:00:00,32.164570656743095,96.05123377857413,84,84.54280016931996,58.25825825825826,23.535535535535537,94.77477477477478,1895.4954954954956
2024-01-05 21:00:00,26.526265016436255,59.13571804449622,83,83.01130125078298,58.24324324324324,23.53153153153153,94.72972972972973,1894.5945945945946
2024-01-05 22:00:00,38.11455654087427,63.016485700724516,82,79.87533268240938,58.228228228228225,23.52752752752753,94.68468468468467,1893.6936936936934
2024-01-05 23:00:00,36.19015337513161,75.75981594011418,81,84.61794447479966,58.213213213213216,23.523523523523522,94.63963963963965,1892.792792792793
2024-01-06 00:00:00,36.41494915937749,76.58288899436975,80,89.82523084322582,58.1981981981982,23.51951951951952,94.5945945945946,1891.8918918918919
2024-01-06 01:00:00,27.941405895753256,77.8054545834057,79,86.56920857579605,58.18318318318318,23.515515515515517,94.54954954954954,1890.9909909909907
2024-01-06 02:00:00,39.53011814200232,69.58095333043777,78,84.9614792405312,58.168168168168165,23.51151151151151,94.5045045045045,1890.09009009009
2024-01-06 03:00:00,25.53394157709794,42.854926309042746,77,84.47421834158347,58.153153153153156,23.50750750750751,94.45945945945947,1889.1891891891894
2024-01-06 04:00:00,35.50377683951494,84.50147298451644,76,85.04493178562409,58.13813813813814,23.503503503503502,94.41441441441441,1888.2882882882882
2024-01-06 05:00:00,43.5473055200417,42.804819104719684,75,86.09423823035041,58.12312312312312,23.4994994994995,94.36936936936937,1887.3873873873872
2024-01-06 06:00:00,27.667120768145004,64.5395319785855,74,82.6383743693823,58.108108108108105,23.495495495495497,94.32432432432432,1886.4864864864865
2024-01-06 07:00:00,29.812325248477652,48.68586224970963,73,87.22864338933775,58.093093093093096,23.49149149149149,94.27927927927928,1885.5855855855857
2024-01-06 08:00:00,33.165316318569516,59.03792480110511,72,86.43076263088248,58.07807807807808,23.48748748748749,94.23423423423424,1884.6846846846847
2024-01-06 09:00:00,30.17215858394053,64.9314361545522,71,86.43637145141587,58.06306306306306,23.483483483483482,94.1891891891892,1883.7837837837837
2024-01-06 10:00:00,24.957926573111934,64.8203582317541,70,85.87695147761946,58.048048048048045,23.47947947947948,94.14414414414414,1882.8828828828828
2024-01-06 11:00:00,33.074992813907535,66.32881131352927,69,85.03923331538797,58.033033033033036,23.475475475475477,94.0990990990991,1881.9819819819822
2024-01-06 12:00:00,27.44081882259865,84.20566903587971,68,86.34572247193364,58.01801801801802,23.47147147147147,94.05405405405406,1881.0810810810813
2024-01-06 13:00:00,35.13968221570762,66.8030145227097,67,86.18362826748276,58.003003003003,23.46746746746747,94.009009009009,1880.18018018018
2024-01-06 14:00:00,28.19320284048272,56.33765047064027,66,84.29191857811796,57.987987987987985,23.463463463463462,93.96396396396395,1879.2792792792789
2024-01-06 15:00:00,40.557819399571216,74.46130752432536,65,83.8527964542062,57.972972972972975,23.45945945945946,93.91891891891893,1878.3783783783788
2024-01-06 16:00:00,28.908921903454484,77.8420573338696,64,85.20371259052398,57.95795795795796,23.455455455455457,93.87387387387388,1877.4774774774776
2024-01-06 17:00:00,31.23113769508168,41.58588277294511,63,88.09804030299037,57.94294294294294,23.45145145145145,93.82882882882882,1876.5765765765764
2024-01-06 18:00:00,36.924502565321276,68.96100104774787,62,82.5217858486922,57.927927927927925,23.44744744744745,93.78378378378378,1875.6756756756754
2024-01-06 19:00:00,26.717278839848326,70.51759113466348,61,82.06494946849512,57.912912912912915,23.443443443443442,93.73873873873875,1874.7747747747749
2024-01-06 20:00:00,34.02279530844295,55.53654744960012,60,85.32952168247303,57.8978978978979,23.43943943943944,93.69369369369369,1873.873873873874
2024-01-06 21:00:00,39.43431449780474,80.6356021996743,59,85.10177540371204,57.88288288288288,23.435435435435437,93.64864864864865,1872.972972972973
2024-01-06 22:00:00,24.873498208999774,57.7491661945121,58,85.34668332874082,57.867867867867865,23.43143143143143,93.6036036036036,1872.072072072072
2024-01-06 23:00:00,33.84560466050209,61.88364680207313,57,85.487906395817,57.852852852852855,23.42742742742743,93.55855855855856,1871.1711711711712
2024-01-07 00:00:00,34.23257650134206,57.40392263574196,56,84.55359549073039,57.83783783783784,23.423423423423422,93.51351351351352,1870.2702702702704
2024-01-07 01:00:00,36.852209152614684,60.23368571372201,55,87.97972687720416,57.82282282282282,23.41941941941942,93.46846846846847,1869.3693693693695
2024-01-07 02:00:00,26.767477609127234,43.55587369657197,54,81.79819204304697,57.807807807807805,23.415415415415417,93.42342342342342,1868.4684684684682
2024-01-07 03:00:00,26.35828765858775,38.39923676108559,53,83.3430059504395,57.792792792792795,23.41141141141141,93.37837837837839,1867.5675675675677
2024-01-07 04:00:00,35.57782046766759,83.91757594837458,52,84.7934904797019,57.77777777777778,23.40740740740741,93.33333333333334,1866.666666666667
2024-01-07 05:00:00,34.45977952070959,47.29557977522508,51,81.71362237769166,57.76276276276276,23.403403403403402,93.28828828828829,1865.7657657657658
2024-01-07 06:00:00,34.2332648449236,45.129114758155396,50,84.64829119113585,57.747747747747745,23.3993993993994,93.24324324324323,1864.8648648648646
2024-01-07 07:00:00,34.7181864073901,27.699148295944276,49,88.32294033145604,57.732732732732735,23.395395395395397,93.19819819819821,1863.9639639639643
2024-01-07 08:00:00,29.590166331281345,50.41557378465747,48,85.04177297659193,57.71771771771772,23.39139139139139,93.15315315315316,1863.063063063063
2024-01-07 09:00:00,34.155102381480454,40.153653098887524,47,85.46140181143737,57.7027027027027,23.38738738738739,93.1081081081081,1862.162162162162
2024-01-07 10:00:00,34.461939240801,84.63022740204553,46,82.47967046965483,57.687687687687685,23.383383383383382,93.06306306306305,1861.261261261261
2024-01-07 11:00:00,29.426761510093442,75.1472563401395,45,83.76727718392104,57.672672672672675,23.37937937937938,93.01801801801803,1860.3603603603606
2024-01-07 12:00:00,42.32853143459239,49.67774482233414,44,84.24960723935213,57.65765765765766,23.375375375375377,92.97297297297297,1859.4594594594594
2024-01-07 13:00:00,35.369162200541204,93.78653708016463,43,84.36456980648754,57.64264264264264,23.37137137137137,92.92792792792793,1858.5585585585586
2024-01-07 14:00:00,27.04301723161373,74.72648230487391,42,87.56328759000753,57.627627627627625,23.36736736736737,92.88288288288288,1857.6576576576576
2024-01-07 15:00:00,36.28103833335205,55.12752924737066,41,86.11538212145025,57.612612612612615,23.363363363363362,92.83783783783784,1856.7567567567567
2024-01-07 16:00:00,28.122796089208393,22.508914276896405,40,82.77708408612594,57.5975975975976,23.35935935935936,92.7927927927928,1855.855855855856
2024-01-07 17:00:00,36.92876039382257,94.36413858886112,39,85.49300955686401,57.58258258258258,23.355355355355357,92.74774774774775,1854.9549549549552
2024-01-07 18:00:00,38.782647276794265,39.15641299854606,38,85.99644349699356,57.567567567567565,23.35135135135135,92.7027027027027,1854.054054054054
2024-01-07 19:00:00,28.881789236058204,35.31901879564663,37,87.28029807704253,57.552552552552555,23.34734734734735,92.65765765765767,1853.1531531531532
2024-01-07 20:00:00,37.79681280725716,75.3385564801446,36,88.16108137313675,57.53753753753754,23.343343343343342,92.61261261261262,1852.2522522522524
2024-01-07 21:00:00,35.037768544013716,96.59628609508908,35,82.96981161634426,57.52252252252252,23.33933933933934,92.56756756756756,1851.3513513513512
2024-01-07 22:00:00,37.0772974807118,80.76409227765777,34,83.37828497757933,57.507507507507505,23.335335335335337,92.52252252252251,1850.4504504504503
2024-01-07 23:00:00,42.44329607662227,68.4586368007854,33,82.48484428217077,57.492492492492495,23.33133133133133,92.47747747747749,1849.5495495495497
2024-01-08 00:00:00,31.72392754523716,68.92131512497929,32,84.53196028178604,57.47747747747748,23.32732732732733,92.43243243243244,1848.6486486486488
2024-01-08 01:00:00,29.17292759264072,72.80123338170462,31,85.93271674889267,57.46246246246246,23.323323323323322,92.38738738738738,1847.7477477477476
2024-01-08 02:00:00,28.48398081057294,71.38392884680148,30,86.9746690331782,57.447447447447445,23.31931931931932,92.34234234234233,1846.8468468468468
2024-01-08 03:00:00,28.84165134079276,64.21787135954064,29,84.84809795271495,57.432432432432435,23.315315315315317,92.2972972972973,1845.945945945946
2024-01-08 04:00:00,32.523550375299365,61.56301655927814,28,84.36030495349031,57.41741741741742,23.31131131131131,92.25225225225225,1845.0450450450448
2024-01-08 05:00:00,34.60238246974042,59.06110308150716,27,85.30351598449748,57.4024024024024,23.30730730730731,92.2072072072072,1844.144144144144
2024-01-08 06:00:00,34.26684902824526,48.690531166999854,26,83.32971419673996,57.387387387387385,23.303303303303302,92.16216216216216,1843.2432432432433
2024-01-08 07:00:00,37.00529380075872,55.78987384699839,25,89.17907744338955,57.372372372372375,23.2992992992993,92.11711711711712,1842.3423423423424
2024-01-08 08:00:00,32.91958103154063,34.605647787069216,24,81.78467794576389,57.35735735735736,23.295295295295297,92.07207207207207,1841.4414414414414
2024-01-08 09:00:00,40.106648950650836,58.52490559807875,23,85.36948115779145,57.34234234234234,23.29129129129129,92.02702702702703,1840.5405405405406
2024-01-08 10:00:00,31.49931592993924,45.17113339273624,22,89.04721243845928,57.327327327327325,23.28728728728729,91.98198198198197,1839.6396396396394
2024-01-08 11:00:00,46.406283640007295,43.44616024176344,21,85.01359968912,57.312312312312315,23.283283283283282,91.93693693693695,1838.738738738739
2024-01-08 12:00:00,35.915830156131975,62.698412267302174,20,84.619921929997,57.2972972972973,23.27927927927928,91.8918918918919,1837.837837837838
2024-01-08 13:00:00,28.48298094280908,80.880034295169,19,84.28510915437914,57.28228228228228,23.275275275275277,91.84684684684684,1836.936936936937
2024-01-08 14:00:00,27.394803115708417,73.7747490900347,18,84.63921663647518,57.267267267267265,23.27127127127127,91.80180180180179,1836.0360360360357
2024-01-08 15:00:00,35.14134809109538,36.442490945652345,17,87.74569694935306,57.252252252252255,23.26726726726727,91.75675675675677,1835.1351351351354
2024-01-08 16:00:00,31.590618056861814,45.15557795144494,16,80.57627617734099,57.23723723723724,23.263263263263262,91.71171171171171,1834.2342342342342
2024-01-08 17:00:00,36.25610809191195,74.11156781982324,15,88.06686740259265,57.22222222222222,23.25925925925926,91.66666666666666,1833.333333333333
2024-01-08 18:00:00,35.029697238618205,45.26268909692536,14,82.15208569509971,57.207207207207205,23.255255255255257,91.62162162162161,1832.4324324324323
2024-01-08 19:00:00,32.27600016726144,56.63050275004463,13,84.46669534153116,57.192192192192195,23.25125125125125,91.57657657657658,1831.5315315315318
2024-01-08 20:00:00,28.382046216594283,68.25078148536828,12,84.14151115940268,57.17717717717718,23.24724724724725,91.53153153153153,1830.6306306306305
2024-01-08 21:00:00,25.01688563929809,45.47483317704547,11,86.17710653954144,57.16216216216216,23.243243243243242,91.48648648648648,1829.7297297297296
2024-01-08 22:00:00,30.332893331853693,61.580632592189396,10,81.8037512962325,57.147147147147145,23.23923923923924,91.44144144144144,1828.8288288288288
2024-01-08 23:00:00,36.82105033742185,39.989617576226934,9,85.92434533216388,57.132132132132135,23.235235235235237,91.3963963963964,1827.927927927928
2024-01-09 00:00:00,33.582357950666335,50.9794853407318,8,89.04861924657371,57.11711711711712,23.23123123123123,91.35135135135135,1827.027027027027
