timestamp,ambient_temp,humidity,contact_resistance_micro_ohm,operation_count,mechanism_travel_time_ms,control_voltage_v,health_score,estimated_life_remaining_days
2024-01-01 14:00:00,17.492865895690827,86.03945704747875,50.68930678042544,0,40.0,108.83280134730799,99.31069321957456,1986.2138643914911
2024-01-01 15:00:00,23.385255113109626,62.96866175193972,50.73736851903771,0,40.0,112.07675770203863,99.26263148096228,1985.2526296192457
2024-01-01 16:00:00,21.21165495072814,50.22872994578327,50.784723370624604,0,40.0,106.96130784904632,99.2152766293754,1984.305532587508
2024-01-01 17:00:00,27.926037172929224,52.741712489185176,50.81468474698053,0,40.0,104.33568880377887,99.18531525301947,1983.7063050603892
2024-01-01 18:00:00,21.893534339614845,55.1947903770852,50.871038927282626,0,40.0,109.097682283182,99.12896107271737,1982.5792214543476
2024-01-01 19:00:00,19.450846766378646,66.36248919602875,50.90864634333409,0,40.0,111.10348159982185,99.09135365666592,1981.8270731333182
2024-01-01 20:00:00,33.91916813530776,67.8425323205325,50.95924566963676,0,40.0,112.40052349947766,99.04075433036324,1980.815086607265
2024-01-01 21:00:00,25.540442396151434,51.394499940921314,51.012019439016335,0,40.0,109.0736772758292,98.98798056098366,1979.7596112196732
2024-01-01 22:00:00,27.08519726454843,59.634681116085254,51.075626024974724,0,40.0,109.177146785768,98.92437397502528,1978.4874795005055
2024-01-01 23:00:00,19.70187254836803,92.13405537917795,51.11253782098353,0,40.0,112.3078014685115,98.88746217901647,1977.7492435803292
2024-01-02 00:00:00,24.181574169644286,85.91314755151066,51.13234269942532,0,40.0,106.26051660060917,98.86765730057468,1977.3531460114937
2024-01-02 01:00:00,27.53578432519842,66.54485504511048,51.18418119487286,0,40.0,109.22295844963398,98.81581880512714,1976.3163761025428
2024-01-02 02:00:00,21.30368856160697,60.570052172523006,51.25218630668797,0,40.0,110.38084777985011,98.74781369331203,1974.9562738662405
2024-01-02 03:00:00,29.014425336244077,61.80046990077392,51.31457577021737,0,40.0,110.89843744257007,98.68542422978263,1973.7084845956524
2024-01-02 04:00:00,24.209806571152868,69.20276959095625,51.36667236437011,0,40.0,108.98038661361824,98.63332763562988,1972.6665527125976
2024-01-02 05:00:00,25.831374306596373,44.658111522023916,51.41175600251379,0,40.0,110.06888202341169,98.58824399748622,1971.7648799497242
2024-01-02 06:00:00,24.357923588185447,56.139351938649824,51.46982722848016,0,40.0,105.02334529317402,98.53017277151983,1970.6034554303965
2024-01-02 07:00:00,36.7042240479596,34.97123889183616,51.51009176648312,0,40.0,108.6835031753323,98.48990823351687,1969.7981646703374
2024-01-02 08:00:00,27.45147870723857,65.98834683907918,51.56485534417668,0,40.0,110.90701742510893,98.43514465582332,1968.7028931164664
2024-01-02 09:00:00,22.30628949273686,69.70793909554112,51.61991004576835,0,40.0,108.03541193149064,98.38008995423165,1967.601799084633
2024-01-02 10:00:00,31.783188002629387,52.75220306550939,51.680512144843334,0,40.0,110.1179684431792,98.31948785515667,1966.3897571031334
2024-01-02 11:00:00,21.641596917850613,83.6098014493505,51.75810874523245,0,40.0,110.8937450016054,98.24189125476755,1964.837825095351
2024-01-02 12:00:00,28.86520973911448,41.61351505496488,51.812032904904235,0,40.0,109.31490159828446,98.18796709509576,1963.7593419019151
2024-01-02 13:00:00,18.097335089234804,38.0343767968527,51.85694326864716,0,40.0,110.34092754199314,98.14305673135284,1962.8611346270568
2024-01-02 14:00:00,21.32925926252938,63.36677727839958,51.90668752552524,0,40.0,108.07453486943078,98.09331247447476,1961.8662494894952
2024-01-02 15:00:00,29.028701873359225,75.70647453918232,51.93899676647635,0,40.0,109.5867774406079,98.06100323352365,1961.220064670473
2024-01-02 16:00:00,31.81062973416682,85.25891537186803,51.98204963516546,0,40.0,111.22043233917844,98.01795036483455,1960.3590072966908
2024-01-02 17:00:00,29.048726928645245,53.1167360569659,52.027956810784325,0,40.0,110.31394592193686,97.97204318921567,1959.4408637843135
2024-01-02 18:00:00,27.68691297404216,76.18021250146944,52.07271592680498,0,40.0,108.82693746087213,97.92728407319501,1958.5456814639
2024-01-02 19:00:00,26.832577604606424,59.422372957489394,52.124239475525314,0,40.0,110.44843280858159,97.87576052447469,1957.5152104894937
2024-01-02 20:00:00,21.01809335184789,57.41059050088771,52.1660152762015,0,40.0,111.42921958127323,97.8339847237985,1956.6796944759699
2024-01-02 21:00:00,24.88374773220168,73.25489906230008,52.22722558287474,0,40.0,105.90011744284504,97.77277441712526,1955.4554883425053
2024-01-02 22:00:00,26.251691398263123,69.78484317620129,52.27722765352392,0,40.0,112.31814812991179,97.72277234647608,1954.4554469295215
2024-01-02 23:00:00,33.91205666544751,36.35411764523626,52.32713465031254,0,40.0,109.32749052263786,97.67286534968747,1953.4573069937494
2024-01-03 00:00:00,30.41573389558832,82.14810524588844,52.373855703147406,1,40.1,110.85097986648046,97.6261442968526,1952.522885937052
2024-01-03 01:00:00,19.953268082535107,80.70137031221176,52.425407609985996,1,40.1,112.39449384729046,97.574592390014,1951.49184780028
2024-01-03 02:00:00,30.459337519366727,50.61655947735706,52.48365859263267,1,40.1,107.25665260553907,97.51634140736732,1950.3268281473465
2024-01-03 03:00:00,26.98357042586308,65.93705300156114,52.524987290475565,1,40.1,108.58111799514491,97.47501270952444,1949.5002541904887
2024-01-03 04:00:00,25.594044304083894,67.41045279424108,52.568406125584815,1,40.1,109.42290260824859,97.43159387441519,1948.6318774883036
2024-01-03 05:00:00,32.10630956845927,63.910106487358604,52.61536886529704,1,40.1,108.43249295775114,97.38463113470296,1947.692622694059
2024-01-03 06:00:00,34.27179395514866,51.7454226923187,52.651910156062314,1,40.1,113.46987315167361,97.34808984393769,1946.9617968787538
2024-01-03 07:00:00,33.841652655878065,49.92564948092922,52.6937175774651,1,40.1,108.28645581234642,97.3062824225349,1946.125648450698
2024-01-03 08:00:00,25.05720080180004,59.61668893512832,52.738955368729656,1,40.1,108.88890644102626,97.26104463127035,1945.220892625407
2024-01-03 09:00:00,27.77483671905476,77.59093528889048,52.79769926053678,1,40.1,110.40877806320596,97.20230073946323,1944.0460147892645
2024-01-03 10:00:00,31.044392984003878,68.15400231891648,52.8503248738268,1,40.1,107.59570094784782,97.14967512617321,1942.993502523464
2024-01-03 11:00:00,34.33253900842841,54.44078501870841,52.90226077294047,1,40.1,109.20863857648747,97.09773922705952,1941.9547845411903
2024-01-03 12:00:00,27.125233359509764,71.57548065972517,52.96076975256216,1,40.1,110.63490652250034,97.03923024743784,1940.7846049487569
2024-01-03 13:00:00,28.65864782908548,17.27186069054887,53.00939603467816,1,40.1,109.33427919123498,96.99060396532184,1939.8120793064368
2024-01-03 14:00:00,24.120646396842847,77.23148550558156,53.06330068317745,1,40.1,109.8132262822001,96.93669931682254,1938.733986336451
2024-01-03 15:00:00,23.73620054084202,33.904293318328506,53.11226846564812,1,40.1,108.94133577510325,96.88773153435187,1937.7546306870374
2024-01-03 16:00:00,33.84430250330561,54.563385878953014,53.164922089142124,1,40.1,106.97105938163847,96.83507791085788,1936.7015582171575
2024-01-03 17:00:00,36.62683414316845,43.20495158060784,53.209094502566,1,40.1,110.64318642267848,96.790905497434,1935.8181099486799
2024-01-03 18:00:00,29.549058471464125,40.57977786418641,53.234706330983244,1,40.1,113.50986614329449,96.76529366901676,1935.305873380335
2024-01-03 19:00:00,34.989756757780235,77.41240181067779,53.283363539361375,1,40.1,110.03680326156687,96.71663646063863,1934.3327292127724
2024-01-03 20:00:00,31.842757381533715,52.98448198032163,53.347591020722376,1,40.1,110.4505282344951,96.65240897927762,1933.0481795855526
2024-01-03 21:00:00,26.870959009304173,65.19755822596073,53.406853174744796,1,40.1,111.38544551023372,96.5931468252552,1931.862936505104
2024-01-03 22:00:00,31.965005663549462,59.29619131681224,53.466507149590704,1,40.1,107.4613390069066,96.53349285040929,1930.6698570081858
2024-01-03 23:00:00,37.909163490411814,67.15561240834683,53.528868456808766,1,40.1,113.40502931625922,96.47113154319123,1929.4226308638247
2024-01-04 00:00:00,30.10028054554364,61.15232836590383,53.57975503271838,1,40.1,110.40465759284561,96.42024496728162,1928.4048993456324
2024-01-04 01:00:00,38.1625301090498,40.755116637171454,53.63172818979244,1,40.1,113.26371379817822,96.36827181020756,1927.3654362041511
2024-01-04 02:00:00,17.29995240223537,74.94400229170711,53.67555167083809,1,40.1,108.53393400895202,96.32444832916191,1926.4889665832382
2024-01-04 03:00:00,34.56701559263185,52.593651252580315,53.722390942277826,1,40.1,113.63612384511565,96.27760905772217,1925.5521811544436
2024-01-04 04:00:00,30.95101672113723,36.651271520103734,53.77854865377553,1,40.1,111.55031098806957,96.22145134622447,1924.4290269244893
2024-01-04 05:00:00,29.07847025847137,53.578272585511314,53.84058749814722,1,40.1,111.10608017170472,96.15941250185278,1923.1882500370557
2024-01-04 06:00:00,31.089478061918985,82.51139685951466,53.88919303539041,1,40.1,110.4680489087063,96.1108069646096,1922.2161392921919
2024-01-04 07:00:00,20.749432584144586,72.7533261317024,53.9346911427419,1,40.1,109.5029427638511,96.0653088572581,1921.306177145162
2024-01-04 08:00:00,29.644950833747846,54.77021798388211,53.984696422330465,1,40.1,112.40106331694774,96.01530357766953,1920.3060715533907
2024-01-04 09:00:00,32.58433076967112,54.76113443522357,54.04070848981976,1,40.1,110.2807197396961,95.95929151018024,1919.1858302036048
2024-01-04 10:00:00,38.24311474156188,55.17547423173926,54.076269941658424,1,40.1,106.0658605928257,95.92373005834158,1918.4746011668315
2024-01-04 11:00:00,28.316583500186418,91.15121975341262,54.10330813212705,1,40.1,107.765627076586,95.89669186787296,1917.9338373574592
2024-01-04 12:00:00,26.919164678911265,65.7290317834733,54.14780276363213,1,40.1,109.6283084956145,95.85219723636787,1917.0439447273575
2024-01-04 13:00:00,28.505948224878246,66.45062470786604,54.18559563937299,1,40.1,110.61999796633111,95.81440436062701,1916.2880872125402
2024-01-04 14:00:00,35.644242107669584,75.45425181047763,54.23051423739652,1,40.1,109.8868230222002,95.76948576260348,1915.3897152520697
2024-01-04 15:00:00,32.76287721047139,63.581837385397705,54.279036434208344,1,40.1,112.43794157958733,95.72096356579166,1914.4192713158332
2024-01-04 16:00:00,28.521597653642484,56.11436781268945,54.324503950118114,1,40.1,106.09779627192275,95.67549604988189,1913.5099209976377
2024-01-04 17:00:00,33.7873945777112,57.05475226372533,54.38902862546282,1,40.1,110.28717587301033,95.61097137453717,1912.2194274907433
2024-01-04 18:00:00,31.756480551934843,58.92598110878904,54.44229607310884,1,40.1,106.36404154922569,95.55770392689115,1911.154078537823
2024-01-04 19:00:00,36.16372479077324,59.44166645235238,54.495300816704955,1,40.1,111.51942459096834,95.50469918329505,1910.0939836659009
2024-01-04 20:00:00,27.859008090941906,70.9144431545547,54.551522888145385,1,40.1,109.81108257111599,95.44847711185461,1908.9695422370924
2024-01-04 21:00:00,29.779098351764624,60.77918828710949,54.59013455696758,1,40.1,110.83921994404824,95.40986544303243,1908.1973088606487
2024-01-04 22:00:00,29.504360822568653,70.98960115823368,54.65052567484178,1,40.1,108.27223407882047,95.34947432515821,1906.9894865031642
2024-01-04 23:00:00,24.194171571372628,58.78925129837126,54.699768031976426,1,40.1,112.5589298633155,95.30023196802358,1906.0046393604716
2024-01-05 00:00:00,33.03853994767148,61.17952785474136,54.75647283814884,2,40.2,112.08344932811771,95.24352716185116,1904.8705432370232
2024-01-05 01:00:00,32.90875007163632,30.026989732018386,54.79575426581844,2,40.2,111.16708860602378,95.20424573418157,1904.0849146836313
2024-01-05 02:00:00,31.673914477812886,73.74491512053723,54.83021667815827,2,40.2,109.74096550627311,95.16978332184172,1903.3956664368343
2024-01-05 03:00:00,30.519618850764978,65.19732713846989,54.888395574738524,2,40.2,111.15971457059027,95.11160442526148,1902.2320885052295
2024-01-05 04:00:00,24.659237540055134,74.97015164789478,54.9421596699995,2,40.2,108.58621486402531,95.0578403300005,1901.15680660001
2024-01-05 05:00:00,29.675726416415998,16.556169327094658,54.98313915445593,2,40.2,111.71111131804142,95.01686084554407,1900.3372169108816
2024-01-05 06:00:00,30.10756298008626,91.32562057171091,55.02444252364318,2,40.2,113.29896178864784,94.97555747635681,1899.5111495271362
2024-01-05 07:00:00,27.851248274963925,57.90615557767239,55.08569687148733,2,40.2,112.14122111995837,94.91430312851267,1898.2860625702533
2024-01-05 08:00:00,31.097017488785095,76.62274225106275,55.12380275255865,2,40.2,108.54079506038518,94.87619724744135,1897.5239449488272
2024-01-05 09:00:00,33.96382003563915,44.401411093117034,55.19022948209121,2,40.2,110.7228346345462,94.80977051790879,1896.1954103581756
2024-01-05 10:00:00,41.41391922050577,69.19160857593855,55.231223274744735,2,40.2,107.4137169124827,94.76877672525526,1895.3755345051054
2024-01-05 11:00:00,32.89460304967436,44.198766552395156,55.28760719400082,2,40.2,111.14478062235135,94.71239280599917,1894.2478561199835
2024-01-05 12:00:00,33.34748663821522,50.64346558956292,55.334321009243325,2,40.2,110.90120682572508,94.66567899075667,1893.3135798151334
2024-01-05 13:00:00,31.724818423227347,88.71047030800179,55.39035288355415,2,40.2,106.26036732093567,94.60964711644584,1892.1929423289168
2024-01-05 14:00:00,22.5397941226159,57.1397639885498,55.43491174353301,2,40.2,107.67643231217528,94.56508825646699,1891.3017651293399
2024-01-05 15:00:00,32.036968230993565,63.26149309769584,55.48328381447229,2,40.2,109.43372220651247,94.51671618552771,1890.3343237105541
2024-01-05 16:00:00,32.5058576832498,73.05101596033131,55.533693006226244,2,40.2,109.39828050571835,94.46630699377376,1889.326139875475
2024-01-05 17:00:00,44.55536431353512,67.43522831958907,55.57367113166843,2,40.2,107.58104612916239,94.42632886833157,1888.5265773666313
2024-01-05 18:00:00,31.31107068544339,62.256283577153646,55.63107937512263,2,40.2,110.77795745870436,94.36892062487738,1887.3784124975475
2024-01-05 19:00:00,33.813605241031574,65.47441503699338,55.67594723945791,2,40.2,110.50294721788103,94.32405276054209,1886.4810552108418
2024-01-05 20:00:00,32.164570656743095,96.05123377857413,55.723661240304516,2,40.2,109.61146173604295,94.27633875969548,1885.5267751939095
2024-01-05 21:00:00,26.526265016436255,59.13571804449622,55.76371774655843,2,40.2,108.48841699968328,94.23628225344157,1884.7256450688315
2024-01-05 22:00:00,38.11455654087427,63.016485700724516,55.788094409970476,2,40.2,112.09741425283313,94.21190559002952,1884.2381118005903
2024-01-05 23:00:00,36.19015337513161,75.75981594011418,55.83618413234448,2,40.2,113.31081422617659,94.16381586765553,1883.2763173531107
2024-01-06 00:00:00,36.41494915937749,76.58288899436975,55.9103102865606,2,40.2,109.03287703230693,94.0896897134394,1881.793794268788
2024-01-06 01:00:00,27.941405895753256,77.8054545834057,55.96815632943959,2,40.2,108.77566616569035,94.03184367056042,1880.6368734112084
2024-01-06 02:00:00,39.53011814200232,69.58095333043777,56.01796372564224,2,40.2,110.982415330824,93.98203627435777,1879.6407254871554
2024-01-06 03:00:00,25.53394157709794,42.854926309042746,56.06533481735016,2,40.2,109.28394124050602,93.93466518264984,1878.6933036529967
2024-01-06 04:00:00,35.50377683951494,84.50147298451644,56.11555947627828,2,40.2,109.72120559867354,93.88444052372172,1877.6888104744344
2024-01-06 05:00:00,43.5473055200417,42.804819104719684,56.17103066743003,2,40.2,111.47930630344935,93.82896933256997,1876.5793866513993
2024-01-06 06:00:00,27.667120768145004,64.5395319785855,56.209222539276944,2,40.2,106.18128782498542,93.79077746072306,1875.8155492144613
2024-01-06 07:00:00,29.812325248477652,48.68586224970963,56.27036575622363,2,40.2,112.63660464970533,93.72963424377636,1874.592684875527
2024-01-06 08:00:00,33.165316318569516,59.03792480110511,56.32751956937804,2,40.2,110.14536104865869,93.67248043062196,1873.449608612439
2024-01-06 09:00:00,30.17215858394053,64.9314361545522,56.384701426635125,2,40.2,109.17701371087564,93.61529857336487,1872.3059714672972
2024-01-06 10:00:00,24.957926573111934,64.8203582317541,56.43908618402322,2,40.2,109.8215316915571,93.56091381597679,1871.2182763195358
2024-01-06 11:00:00,33.074992813907535,66.32881131352927,56.48928235060016,2,40.2,109.92485871004104,93.51071764939984,1870.2143529879968
2024-01-06 12:00:00,27.44081882259865,84.20566903587971,56.546010962959826,2,40.2,106.53759739311015,93.45398903704017,1869.0797807408035
2024-01-06 13:00:00,35.13968221570762,66.8030145227097,56.60192910429724,2,40.2,112.98987645490647,93.39807089570276,1867.9614179140551
2024-01-06 14:00:00,28.19320284048272,56.33765047064027,56.64838869718783,2,40.2,110.08265126454124,93.35161130281216,1867.0322260562432
2024-01-06 15:00:00,40.557819399571216,74.46130752432536,56.69265267945886,2,40.2,110.88600426089475,93.30734732054114,1866.1469464108227
2024-01-06 16:00:00,28.908921903454484,77.8420573338696,56.74367124241148,2,40.2,111.90309954114808,93.25632875758852,1865.1265751517703
2024-01-06 17:00:00,31.23113769508168,41.58588277294511,56.809161443926435,2,40.2,107.9576750848794,93.19083855607357,1863.8167711214714
2024-01-06 18:00:00,36.924502565321276,68.96100104774787,56.846770373169896,2,40.2,110.94694379807046,93.1532296268301,1863.064592536602
2024-01-06 19:00:00,26.717278839848326,70.51759113466348,56.882095120512375,2,40.2,109.46471781820242,93.11790487948763,1862.3580975897526
2024-01-06 20:00:00,34.02279530844295,55.53654744960012,56.933742728924734,2,40.2,111.69354155043298,93.06625727107527,1861.3251454215056
2024-01-06 21:00:00,39.43431449780474,80.6356021996743,56.9842516059433,2,40.2,105.74554515929701,93.0157483940567,1860.314967881134
2024-01-06 22:00:00,24.873498208999774,57.7491661945121,57.035985022587,2,40.2,109.80181139951746,92.964014977413,1859.28029954826
2024-01-06 23:00:00,33.84560466050209,61.88364680207313,57.08842455456609,2,40.2,108.79435868843208,92.91157544543391,1858.2315089086783
2024-01-07 00:00:00,34.23257650134206,57.40392263574196,57.136192532019734,3,40.3,110.86452590126831,92.86380746798027,1857.2761493596054
2024-01-07 01:00:00,36.852209152614684,60.23368571372201,57.20109116640576,3,40.3,110.9400883747364,92.79890883359424,1855.9781766718847
2024-01-07 02:00:00,26.767477609127234,43.55587369657197,57.235082126620995,3,40.3,108.58474821035595,92.764917873379,1855.29835746758
2024-01-07 03:00:00,26.35828765858775,38.39923676108559,57.27679715637319,3,40.3,108.57565227164791,92.72320284362681,1854.4640568725363
2024-01-07 04:00:00,35.57782046766759,83.91757594837458,57.3257646087717,3,40.3,109.77866926288534,92.67423539122831,1853.4847078245662
2024-01-07 05:00:00,34.45977952070959,47.29557977522508,57.359332720660156,3,40.3,108.20671554536959,92.64066727933985,1852.813345586797
2024-01-07 06:00:00,34.2332648449236,45.129114758155396,57.40757417661584,3,40.3,111.68396739090426,92.59242582338416,1851.848516467683
2024-01-07 07:00:00,34.7181864073901,27.699148295944276,57.47418887827312,3,40.3,109.2615855991051,92.52581112172689,1850.5162224345377
2024-01-07 08:00:00,29.590166331281345,50.41557378465747,57.52439774315608,3,40.3,104.18602356135672,92.47560225684393,1849.5120451368784
2024-01-07 09:00:00,34.155102381480454,40.153653098887524,57.57670475221326,3,40.3,109.25035588675638,92.42329524778674,1848.465904955735
2024-01-07 10:00:00,34.461939240801,84.63022740204553,57.614103104561536,3,40.3,107.92291235831206,92.38589689543846,1847.7179379087693
2024-01-07 11:00:00,29.426761510093442,75.1472563401395,57.65793949048114,3,40.3,106.73744836907811,92.34206050951886,1846.8412101903773
2024-01-07 12:00:00,42.32853143459239,49.67774482233414,57.704187526677906,3,40.3,107.52514672355485,92.29581247332209,1845.9162494664417
2024-01-07 13:00:00,35.369162200541204,93.78653708016463,57.751010375710344,3,40.3,110.21881694366594,92.24898962428966,1844.9797924857933
2024-01-07 14:00:00,27.04301723161373,74.72648230487391,57.81382681366038,3,40.3,112.65728165649647,92.18617318633963,1843.7234637267925
2024-01-07 15:00:00,36.28103833335205,55.12752924737066,57.86940372426763,3,40.3,110.62636894772996,92.13059627573237,1842.6119255146475
2024-01-07 16:00:00,28.122796089208393,22.508914276896405,57.90828914469826,3,40.3,108.78699322356852,92.09171085530174,1841.8342171060349
2024-01-07 17:00:00,36.92876039382257,94.36413858886112,57.96075419248258,3,40.3,110.9118083903414,92.03924580751742,1840.7849161503484
2024-01-07 18:00:00,38.782647276794265,39.15641299854606,58.015736409967545,3,40.3,109.08181937956202,91.98426359003246,1839.6852718006492
2024-01-07 19:00:00,28.881789236058204,35.31901879564663,58.07713790035276,3,40.3,108.6107992616737,91.92286209964723,1838.4572419929445
2024-01-07 20:00:00,37.79681280725716,75.3385564801446,58.142943307218445,3,40.3,107.69127466353403,91.85705669278155,1837.141133855631
2024-01-07 21:00:00,35.037768544013716,96.59628609508908,58.182792365300166,3,40.3,106.49634238649656,91.81720763469983,1836.3441526939964
2024-01-07 22:00:00,37.0772974807118,80.76409227765777,58.22468379018807,3,40.3,109.22015258688111,91.77531620981193,1835.5063241962387
2024-01-07 23:00:00,42.44329607662227,68.4586368007854,58.26210801159892,3,40.3,110.31610697984027,91.73789198840109,1834.7578397680218
2024-01-08 00:00:00,31.72392754523716,68.92131512497929,58.309767813007845,3,40.3,109.80675265997021,91.69023218699215,1833.804643739843
2024-01-08 01:00:00,29.17292759264072,72.80123338170462,58.36443139675231,3,40.3,109.16806614410528,91.63556860324769,1832.7113720649538
2024-01-08 02:00:00,28.48398081057294,71.38392884680148,58.4243047419182,3,40.3,108.10850787860643,91.5756952580818,1831.5139051616359
2024-01-08 03:00:00,28.84165134079276,64.21787135954064,58.473545231681776,3,40.3,111.21649238336994,91.52645476831822,1830.5290953663643
2024-01-08 04:00:00,32.523550375299365,61.56301655927814,58.52034675644923,3,40.3,107.36573616010683,91.47965324355077,1829.5930648710155
2024-01-08 05:00:00,34.60238246974042,59.06110308150716,58.57186433637172,3,40.3,111.55205582768696,91.42813566362828,1828.5627132725656
2024-01-08 06:00:00,34.26684902824526,48.690531166999854,58.613512907355414,3,40.3,107.99556596214656,91.38648709264459,1827.7297418528917
2024-01-08 07:00:00,37.00529380075872,55.78987384699839,58.684408294572364,3,40.3,108.49512952529393,91.31559170542764,1826.3118341085528
2024-01-08 08:00:00,32.91958103154063,34.605647787069216,58.718331684301184,3,40.3,107.06642961876865,91.28166831569882,1825.6333663139765
2024-01-08 09:00:00,40.106648950650836,58.52490559807875,58.77017909009014,3,40.3,108.99719570622872,91.22982090990986,1824.5964181981972
2024-01-08 10:00:00,31.49931592993924,45.17113339273624,58.84041515228243,3,40.3,111.95062491695596,91.15958484771757,1823.1916969543513
2024-01-08 11:00:00,46.406283640007295,43.44616024176344,58.89048315072804,3,40.3,111.03125617688791,91.10951684927196,1822.190336985439
2024-01-08 12:00:00,35.915830156131975,62.698412267302174,58.93858276037802,3,40.3,111.95684422405607,91.06141723962199,1821.2283447924397
2024-01-08 13:00:00,28.48298094280908,80.880034295169,58.985008306149915,3,40.3,111.04428509186788,91.01499169385008,1820.2998338770017
2024-01-08 14:00:00,27.394803115708417,73.7747490900347,59.03320438933229,3,40.3,107.79266034293926,90.9667956106677,1819.335912213354
2024-01-08 15:00:00,35.14134809109538,36.442490945652345,59.09693287407906,3,40.3,109.33842155134488,90.90306712592094,1818.0613425184188
2024-01-08 16:00:00,31.590618056861814,45.15557795144494,59.12481425496576,3,40.3,108.43960174176507,90.87518574503423,1817.5037149006846
2024-01-08 17:00:00,36.25610809191195,74.11156781982324,59.190148591978726,3,40.3,112.66114980807808,90.80985140802127,1816.1970281604254
2024-01-08 18:00:00,35.029697238618205,45.26268909692536,59.225909020454225,3,40.3,107.60642270714737,90.77409097954578,1815.4818195909156
2024-01-08 19:00:00,32.27600016726144,56.63050275004463,59.27324249716188,3,40.3,111.78739537877823,90.72675750283813,1814.5351500567626
2024-01-08 20:00:00,28.382046216594283,68.25078148536828,59.3189500529589,3,40.3,111.78590774021754,90.6810499470411,1813.6209989408221
2024-01-08 21:00:00,25.01688563929809,45.47483317704547,59.3748355856566,3,40.3,113.65924040343218,90.6251644143434,1812.5032882868682
2024-01-08 22:00:00,30.332893331853693,61.580632592189396,59.40885434213776,3,40.3,109.180626814741,90.59114565786224,1811.8229131572448
2024-01-08 23:00:00,36.82105033742185,39.989617576226934,59.463476068798585,3,40.3,111.42464431916032,90.53652393120142,1810.7304786240284
2024-01-09 00:00:00,33.582357950666335,50.9794853407318,59.53371916503145,4,40.4,114.56330367307768,90.46628083496856,1809.325616699371
2024-01-09 01:00:00,26.255275513393766,64.79672901213806,59.57008742498552,4,40.4,108.76471664613261,90.42991257501447,1808.5982515002893
2024-01-09 02:00:00,33.32120432342687,36.105093997024966,59.621984486661624,4,40.4,106.92991950493528,90.37801551333837,1807.5603102667674
2024-01-09 03:00:00,34.35246986300111,66.60712106940599,59.66536466488366,4,40.4,106.23997993218447,90.33463533511633,1806.6927067023266
2024-01-09 04:00:00,27.97643498404649,59.70543301609978,59.71962353694559,4,40.4,111.42542405772267,90.28037646305441,1805.607529261088
2024-01-09 05:00:00,33.1334458480802,68.28734931625722,59.76981501471975,4,40.4,106.23369958388284,90.23018498528026,1804.6036997056053
2024-01-09 06:00:00,32.624224112836615,63.358712010969924,59.8134001456293,4,40.4,109.25536189412415,90.1865998543707,1803.731997087414
2024-01-09 07:00:00,26.585954452951963,80.46210644960766,59.868278868478015,4,40.4,110.87462637407792,90.13172113152199,1802.6344226304398
2024-01-09 08:00:00,34.056636628504776,61.87836753971861,59.93632234957588,4,40.4,110.37035107365983,90.06367765042413,1801.2735530084824
2024-01-09 09:00:00,35.03778812363763,53.558916883121206,59.984413311658614,4,40.4,110.85088972836834,90.01558668834139,1800.3117337668277
2024-01-09 10:00:00,37.614562543262984,61.83446254548426,60.04161089108009,4,40.4,110.4445797116017,89.9583891089199,1799.167782178398
2024-01-09 11:00:00,37.43303605651804,68.14947043554582,60.07867816150138,4,40.4,112.55773162662679,89.92132183849861,1798.4264367699723
