timestamp,ambient_temp,humidity,secondary_voltage_current_deviation,oil_level_percent,tan_delta_dielectric,health_score,estimated_life_remaining_days
2024-01-01 20:00:00,33.91916813530776,67.8425323205325,0.03003003003003003,96.50798308636912,0.0041,79.5,1590.0
2024-01-01 21:00:00,25.540442396151434,51.394499940921314,0.03153153153153153,97.34085065527975,0.004200000000000001,79.0,1580.0
2024-01-01 22:00:00,27.08519726454843,59.634681116085254,0.03303303303303303,97.18137016343505,0.0043,78.5,1570.0
2024-01-01 23:00:00,19.70187254836803,92.13405537917795,0.03453453453453453,97.91469763004808,0.004399999999999999,78.0,1560.0
2024-01-02 00:00:00,24.181574169644286,85.91314755151066,0.036036036036036036,97.46172246291545,0.0045,77.5,1550.0
2024-01-02 01:00:00,27.53578432519842,66.54485504511048,0.03753753753753754,97.12129644235503,0.0046,77.0,1540.0
2024-01-02 02:00:00,21.30368856160697,60.570052172523006,0.03903903903903904,97.73950101370917,0.004699999999999999,76.5,1530.0
2024-01-02 03:00:00,29.014425336244077,61.80046990077392,0.04054054054054054,96.96342233124047,0.004799999999999999,76.0,1520.0
2024-01-02 04:00:00,24.209806571152868,69.20276959095625,0.04204204204204204,97.43887920274457,0.004899999999999999,75.5,1510.0
2024-01-02 05:00:00,25.831374306596373,44.658111522023916,0.04354354354354354,97.27171742419522,0.004999999999999999,75.0,1500.0
2024-01-02 06:00:00,24.357923588185447,56.139351938649824,0.04504504504504504,97.4140574910313,0.005099999999999999,74.5,1490.0
2024-01-02 07:00:00,36.7042240479596,34.97123889183616,0.046546546546546545,96.17442244004889,0.005199999999999998,74.00000000000001,1480.0000000000002
2024-01-02 08:00:00,27.45147870723857,65.98834683907918,0.04804804804804805,97.09469196911598,0.005299999999999998,73.5,1470.0
2024-01-02 09:00:00,22.30628949273686,69.70793909554112,0.04954954954954955,97.60420588556116,0.0053999999999999986,73.0,1460.0
2024-01-02 10:00:00,31.783188002629387,52.75220306550939,0.05105105105105105,96.65151102956689,0.005499999999999998,72.50000000000001,1450.0000000000002
2024-01-02 11:00:00,21.641596917850613,83.6098014493505,0.052552552552552555,97.66066513303977,0.005599999999999997,72.00000000000001,1440.0000000000002
2024-01-02 12:00:00,28.86520973911448,41.61351505496488,0.05405405405405406,96.93329884590837,0.005699999999999998,71.50000000000001,1430.0000000000002
2024-01-02 13:00:00,18.097335089234804,38.0343767968527,0.05555555555555555,98.00508130589132,0.005799999999999998,71.00000000000001,1420.0000000000002
2024-01-02 14:00:00,21.32925926252938,63.36677727839958,0.057057057057057055,97.67688388355687,0.005899999999999997,70.50000000000001,1410.0000000000002
2024-01-02 15:00:00,29.028701873359225,75.70647453918232,0.05855855855855856,96.90193461746888,0.0059999999999999975,70.00000000000001,1400.0000000000002
2024-01-02 16:00:00,31.81062973416682,85.25891537186803,0.06006006006006006,96.61873682638311,0.006099999999999998,69.50000000000001,1390.0000000000002
2024-01-02 17:00:00,29.048726928645245,53.1167360569659,0.06156156156156156,96.88992210193027,0.006199999999999998,69.00000000000001,1380.0000000000002
2024-01-02 18:00:00,27.68691297404216,76.18021250146944,0.06306306306306306,97.02109849238558,0.006299999999999998,68.5,1370.0
2024-01-02 19:00:00,26.832577604606424,59.422372957489394,0.06456456456456457,97.10152702432414,0.006399999999999999,68.0,1360.0
2024-01-02 20:00:00,21.01809335184789,57.41059050088771,0.06606606606606606,97.67797044459499,0.006499999999999999,67.5,1350.0
2024-01-02 21:00:00,24.88374773220168,73.25489906230008,0.06756756756756757,97.2864000015546,0.006599999999999999,67.0,1340.0
2024-01-02 22:00:00,26.251691398263123,69.78484317620129,0.06906906906906907,97.14460062994345,0.006699999999999999,66.5,1330.0
2024-01-02 23:00:00,33.91205666544751,36.35411764523626,0.07057057057057058,96.37355909822001,0.0068,66.0,1320.0
2024-01-03 00:00:00,30.41573389558832,82.14810524588844,0.07207207207207207,96.71818637020093,0.0069,65.5,1310.0
2024-01-03 01:00:00,19.953268082535107,80.70137031221176,0.07357357357357357,97.75942794650125,0.007,65.0,1300.0
2024-01-03 02:00:00,30.459337519366727,50.61655947735706,0.07507507507507508,96.70381599781308,0.0071,64.5,1290.0
2024-01-03 03:00:00,26.98357042586308,65.93705300156114,0.07657657657657657,97.04638770215844,0.007200000000000001,64.0,1280.0
2024-01-03 04:00:00,25.594044304083894,67.41045279424108,0.07807807807807808,97.18033530933134,0.007300000000000001,63.49999999999999,1269.9999999999998
2024-01-03 05:00:00,32.10630956845927,63.910106487358604,0.07957957957957958,96.5241037778888,0.007400000000000001,62.99999999999999,1259.9999999999998
2024-01-03 06:00:00,34.27179395514866,51.7454226923187,0.08108108108108109,96.30255033421486,0.0075000000000000015,62.49999999999999,1249.9999999999998
2024-01-03 07:00:00,33.841652655878065,49.92564948092922,0.08258258258258258,96.34055945913691,0.007600000000000002,61.99999999999999,1239.9999999999998
2024-01-03 08:00:00,25.05720080180004,59.61668893512832,0.08408408408408408,97.21399963953972,0.007700000000000002,61.49999999999999,1229.9999999999998
2024-01-03 09:00:00,27.77483671905476,77.59093528889048,0.08558558558558559,96.93723104280924,0.007800000000000002,60.999999999999986,1219.9999999999998
2024-01-03 10:00:00,31.044392984003878,68.15400231891648,0.08708708708708708,96.60527041130932,0.007900000000000003,60.499999999999986,1209.9999999999998
2024-01-03 11:00:00,34.33253900842841,54.44078501870841,0.08858858858858859,96.27145080386187,0.008000000000000004,59.99999999999998,1199.9999999999995
2024-01-03 12:00:00,27.125233359509764,71.57548065972517,0.09009009009009009,96.98717636374872,0.008100000000000003,59.499999999999986,1189.9999999999998
2024-01-03 13:00:00,28.65864782908548,17.27186069054887,0.0915915915915916,96.82882991178614,0.008200000000000002,58.999999999999986,1179.9999999999998
2024-01-03 14:00:00,24.120646396842847,77.23148550558156,0.09309309309309309,97.2776250500054,0.008300000000000004,58.49999999999998,1169.9999999999995
2024-01-03 15:00:00,23.73620054084202,33.904293318328506,0.0945945945945946,97.31106463060048,0.008400000000000005,57.99999999999998,1159.9999999999995
2024-01-03 16:00:00,33.84430250330561,54.563385878953014,0.0960960960960961,96.29524942934911,0.008500000000000004,57.49999999999998,1149.9999999999995
2024-01-03 17:00:00,36.62683414316845,43.20495158060784,0.09759759759759759,96.01199126035783,0.008600000000000003,56.999999999999986,1139.9999999999998
2024-01-03 18:00:00,29.549058471464125,40.57977786418641,0.0990990990990991,96.71476382252327,0.008700000000000005,56.49999999999998,1129.9999999999995
2024-01-03 19:00:00,34.989756757780235,77.41240181067779,0.1006006006006006,96.16568898888664,0.008800000000000006,55.99999999999997,1119.9999999999995
2024-01-03 20:00:00,31.842757381533715,52.98448198032163,0.1021021021021021,96.47538392150628,0.008900000000000005,55.49999999999997,1109.9999999999995
2024-01-03 21:00:00,26.870959009304173,65.19755822596073,0.1036036036036036,96.96755875372423,0.009000000000000005,54.99999999999998,1099.9999999999995
2024-01-03 22:00:00,31.965005663549462,59.29619131681224,0.10510510510510511,96.4531490832947,0.009100000000000006,54.49999999999997,1089.9999999999995
2024-01-03 23:00:00,37.909163490411814,67.15561240834683,0.1066066066066066,95.85372829560346,0.009200000000000007,53.999999999999964,1079.9999999999993
2024-01-04 00:00:00,30.10028054554364,61.15232836590383,0.10810810810810811,96.62961158508527,0.009300000000000006,53.49999999999997,1069.9999999999995
2024-01-04 01:00:00,38.1625301090498,40.755116637171454,0.10960960960960961,95.81838162372966,0.009400000000000006,52.99999999999997,1059.9999999999995
2024-01-04 02:00:00,17.29995240223537,74.94400229170711,0.1111111111111111,97.8996343894061,0.009500000000000007,52.499999999999964,1049.9999999999993
2024-01-04 03:00:00,34.56701559263185,52.593651252580315,0.11261261261261261,96.16792306536145,0.009600000000000008,51.99999999999996,1039.999999999999
2024-01-04 04:00:00,30.95101672113723,36.651271520103734,0.11411411411411411,96.52451794750588,0.009700000000000007,51.499999999999964,1029.9999999999993
2024-01-04 05:00:00,29.07847025847137,53.578272585511314,0.11561561561561562,96.70676758876748,0.009800000000000007,50.999999999999964,1019.9999999999993
2024-01-04 06:00:00,31.089478061918985,82.51139685951466,0.11711711711711711,96.50066180341771,0.009900000000000008,50.499999999999964,1009.9999999999993
2024-01-04 07:00:00,20.749432584144586,72.7533261317024,0.11861861861861862,97.52966134619014,0.010000000000000007,49.999999999999964,999.9999999999993
2024-01-04 08:00:00,29.644950833747846,54.77021798388211,0.12012012012012012,96.63510451622481,0.010100000000000007,49.499999999999964,989.9999999999993
2024-01-04 09:00:00,32.58433076967112,54.76113443522357,0.12162162162162161,96.33616151762749,0.010200000000000006,48.99999999999997,979.9999999999994
2024-01-04 10:00:00,38.24311474156188,55.17547423173926,0.12312312312312312,95.7652781154334,0.010300000000000005,48.49999999999997,969.9999999999994
2024-01-04 11:00:00,28.316583500186418,91.15121975341262,0.12462462462462462,96.75292623456595,0.010400000000000005,47.99999999999998,959.9999999999995
2024-01-04 12:00:00,26.919164678911265,65.7290317834733,0.12612612612612611,96.88766311168844,0.010500000000000004,47.49999999999998,949.9999999999995
2024-01-04 13:00:00,28.505948224878246,66.45062470786604,0.12762762762762764,96.72397975208675,0.010600000000000004,46.999999999999986,939.9999999999998
2024-01-04 14:00:00,35.644242107669584,75.45425181047763,0.12912912912912913,96.00514535880261,0.010700000000000003,46.499999999999986,929.9999999999998
2024-01-04 15:00:00,32.76287721047139,63.581837385397705,0.13063063063063063,96.28827684351742,0.010800000000000002,45.999999999999986,919.9999999999998
2024-01-04 16:00:00,28.521597653642484,56.11436781268945,0.13213213213213212,96.70739979419531,0.010900000000000002,45.49999999999999,909.9999999999999
2024-01-04 17:00:00,33.7873945777112,57.05475226372533,0.13363363363363362,96.17581509678344,0.011000000000000001,44.99999999999999,899.9999999999999
2024-01-04 18:00:00,31.756480551934843,58.92598110878904,0.13513513513513514,96.37390149435606,0.0111,44.5,890.0
2024-01-04 19:00:00,36.16372479077324,59.44166645235238,0.13663663663663664,95.92817206546722,0.0112,44.0,880.0
2024-01-04 20:00:00,27.859008090941906,70.9144431545547,0.13813813813813813,96.75363873044535,0.0113,43.50000000000001,870.0000000000001
2024-01-04 21:00:00,29.779098351764624,60.77918828710949,0.13963963963963963,96.55662469935807,0.011399999999999999,43.00000000000001,860.0000000000001
2024-01-04 22:00:00,29.504360822568653,70.98960115823368,0.14114114114114115,96.57909344727265,0.011499999999999998,42.50000000000001,850.0000000000001
2024-01-04 23:00:00,24.194171571372628,58.78925129837126,0.14264264264264265,97.10510736738726,0.011599999999999997,42.000000000000014,840.0000000000002
2024-01-05 00:00:00,33.03853994767148,61.17952785474136,0.14414414414414414,96.21566552475237,0.011699999999999997,41.500000000000014,830.0000000000002
2024-01-05 01:00:00,32.90875007163632,30.026989732018386,0.14564564564564564,96.22363950735088,0.011799999999999996,41.00000000000002,820.0000000000005
2024-01-05 02:00:00,31.673914477812886,73.74491512053723,0.14714714714714713,96.34211806172823,0.011899999999999996,40.50000000000002,810.0000000000005
2024-01-05 03:00:00,30.519618850764978,65.19732713846989,0.14864864864864866,96.45254261942802,0.011999999999999995,40.00000000000002,800.0000000000005
2024-01-05 04:00:00,24.659237540055134,74.97015164789478,0.15015015015015015,97.03357574549398,0.012099999999999994,39.50000000000003,790.0000000000006
2024-01-05 05:00:00,29.675726416415998,16.556169327094658,0.15165165165165165,96.5269218528529,0.012199999999999994,39.00000000000003,780.0000000000006
2024-01-05 06:00:00,30.10756298008626,91.32562057171091,0.15315315315315314,96.47873319148086,0.012299999999999993,38.500000000000036,770.0000000000007
2024-01-05 07:00:00,27.851248274963925,57.90615557767239,0.15465465465465467,96.6993596569881,0.012399999999999993,38.000000000000036,760.0000000000007
2024-01-05 08:00:00,31.097017488785095,76.62274225106275,0.15615615615615616,96.36977773060097,0.012499999999999992,37.50000000000004,750.0000000000009
2024-01-05 09:00:00,33.96382003563915,44.401411093117034,0.15765765765765766,96.07809247091056,0.012599999999999991,37.00000000000004,740.0000000000009
2024-01-05 10:00:00,41.41391922050577,69.19160857593855,0.15915915915915915,95.3280775474189,0.01269999999999999,36.50000000000004,730.0000000000009
2024-01-05 11:00:00,32.89460304967436,44.198766552395156,0.16066066066066065,96.17500415949704,0.01279999999999999,36.00000000000005,720.000000000001
2024-01-05 12:00:00,33.34748663821522,50.64346558956292,0.16216216216216217,96.12471079563792,0.01289999999999999,35.50000000000006,710.0000000000011
2024-01-05 13:00:00,31.724818423227347,88.71047030800179,0.16366366366366367,96.28197261213171,0.012999999999999989,35.00000000000006,700.0000000000011
2024-01-05 14:00:00,22.5397941226159,57.1397639885498,0.16516516516516516,97.19547003718786,0.013099999999999988,34.50000000000006,690.0000000000011
2024-01-05 15:00:00,32.036968230993565,63.26149309769584,0.16666666666666666,96.2407476213451,0.013199999999999988,34.00000000000006,680.0000000000011
2024-01-05 16:00:00,32.5058576832498,73.05101596033131,0.16816816816816815,96.18885367111446,0.013299999999999987,33.50000000000007,670.0000000000014
2024-01-05 17:00:00,44.55536431353512,67.43522831958907,0.16966966966966968,94.97889800308093,0.013399999999999987,33.00000000000007,660.0000000000014
2024-01-05 18:00:00,31.31107068544339,62.256283577153646,0.17117117117117117,96.2983223608851,0.013499999999999986,32.50000000000007,650.0000000000014
2024-01-05 19:00:00,33.813605241031574,65.47441503699338,0.17267267267267267,96.04306390032127,0.013599999999999985,32.00000000000007,640.0000000000014
2024-01-05 20:00:00,32.164570656743095,96.05123377857413,0.17417417417417416,96.20296235374511,0.013699999999999985,31.50000000000007,630.0000000000014
2024-01-05 21:00:00,26.526265016436255,59.13571804449622,0.17567567567567569,96.76178791277079,0.013799999999999984,31.000000000000085,620.0000000000017
2024-01-05 22:00:00,38.11455654087427,63.016485700724516,0.17717717717717718,95.59795375532198,0.013899999999999984,30.500000000000085,610.0000000000017
2024-01-05 23:00:00,36.19015337513161,75.75981594011418,0.17867867867867868,95.78538906689124,0.013999999999999983,30.000000000000085,600.0000000000017
2024-01-06 00:00:00,36.41494915937749,76.58288899436975,0.18018018018018017,95.75790448346164,0.014099999999999982,29.500000000000085,590.0000000000017
2024-01-06 01:00:00,27.941405895753256,77.8054545834057,0.18168168168168167,96.60025380481908,0.014199999999999982,29.000000000000085,580.0000000000017
2024-01-06 02:00:00,39.53011814200232,69.58095333043777,0.1831831831831832,95.43637757518916,0.014299999999999981,28.5000000000001,570.000000000002
2024-01-06 03:00:00,25.53394157709794,42.854926309042746,0.18468468468468469,96.8309902266746,0.01439999999999998,28.0000000000001,560.000000000002
2024-01-06 04:00:00,35.50377683951494,84.50147298451644,0.18618618618618618,95.82900169542788,0.01449999999999998,27.5000000000001,550.000000000002
2024-01-06 05:00:00,43.5473055200417,42.804819104719684,0.18768768768768768,95.0196438223702,0.01459999999999998,27.0000000000001,540.000000000002
2024-01-06 06:00:00,27.667120768145004,64.5395319785855,0.1891891891891892,96.60265729255487,0.014699999999999979,26.5000000000001,530.000000000002
2024-01-06 07:00:00,29.812325248477652,48.68586224970963,0.1906906906906907,96.3831318395166,0.014799999999999978,26.000000000000114,520.0000000000023
2024-01-06 08:00:00,33.165316318569516,59.03792480110511,0.1921921921921922,96.04282772750241,0.014899999999999977,25.500000000000114,510.0000000000023
2024-01-06 09:00:00,30.17215858394053,64.9314361545522,0.19369369369369369,96.3371384959603,0.014999999999999977,25.000000000000114,500.0000000000023
2024-01-06 10:00:00,24.957926573111934,64.8203582317541,0.19519519519519518,96.85355669203815,0.015099999999999976,24.500000000000114,490.0000000000023
2024-01-06 11:00:00,33.074992813907535,66.32881131352927,0.1966966966966967,96.0368450629536,0.015199999999999976,24.000000000000128,480.00000000000256
2024-01-06 12:00:00,27.44081882259865,84.20566903587971,0.1981981981981982,96.59525745707947,0.015299999999999975,23.500000000000128,470.00000000000256
2024-01-06 13:00:00,35.13968221570762,66.8030145227097,0.1996996996996997,95.82036611276357,0.015399999999999974,23.000000000000128,460.00000000000256
2024-01-06 14:00:00,28.19320284048272,56.33765047064027,0.2012012012012012,96.51000904528105,0.015499999999999974,22.500000000000128,450.00000000000256
2024-01-06 15:00:00,40.557819399571216,74.46130752432536,0.20270270270270271,95.26854238436721,0.015599999999999973,22.000000000000128,440.00000000000256
2024-01-06 16:00:00,28.908921903454484,77.8420573338696,0.2042042042042042,96.42842712897387,0.01569999999999997,21.500000000000142,430.00000000000284
2024-01-06 17:00:00,31.23113769508168,41.58588277294511,0.2057057057057057,96.19120054480615,0.015799999999999974,21.000000000000128,420.00000000000256
2024-01-06 18:00:00,36.924502565321276,68.96100104774787,0.2072072072072072,95.61685905277719,0.01589999999999997,20.500000000000156,410.0000000000031
2024-01-06 19:00:00,26.717278839848326,70.51759113466348,0.2087087087087087,96.63257642031948,0.015999999999999973,20.000000000000142,400.00000000000284
2024-01-06 20:00:00,34.02279530844295,55.53654744960012,0.21021021021021022,95.897019768455,0.01609999999999997,19.500000000000156,390.0000000000031
2024-01-06 21:00:00,39.43431449780474,80.6356021996743,0.21171171171171171,95.35086284451381,0.01619999999999997,19.000000000000142,380.00000000000284
2024-01-06 22:00:00,24.873498208999774,57.7491661945121,0.2132132132132132,96.8019394683893,0.016299999999999967,18.50000000000017,370.0000000000034
2024-01-06 23:00:00,33.84560466050209,61.88364680207313,0.2147147147147147,95.89972381823408,0.01639999999999997,18.000000000000142,360.00000000000284
2024-01-07 00:00:00,34.23257650134206,57.40392263574196,0.21621621621621623,95.85602162914508,0.016499999999999966,17.50000000000017,350.0000000000034
2024-01-07 01:00:00,36.852209152614684,60.23368571372201,0.21771771771771772,95.58905335901281,0.01659999999999997,17.000000000000156,340.0000000000031
2024-01-07 02:00:00,26.767477609127234,43.55587369657197,0.21921921921921922,96.59252150835655,0.016699999999999965,16.50000000000017,330.0000000000034
2024-01-07 03:00:00,26.35828765858775,38.39923676108559,0.22072072072072071,96.6284354984055,0.016799999999999968,16.000000000000156,320.0000000000031
2024-01-07 04:00:00,35.57782046766759,83.91757594837458,0.2222222222222222,95.70147721249249,0.016899999999999964,15.500000000000185,310.0000000000037
2024-01-07 05:00:00,34.45977952070959,47.29557977522508,0.22372372372372373,95.80827630218329,0.016999999999999967,15.00000000000017,300.0000000000034
2024-01-07 06:00:00,34.2332648449236,45.129114758155396,0.22522522522522523,95.82592276475688,0.017099999999999962,14.500000000000185,290.0000000000037
2024-01-07 07:00:00,34.7181864073901,27.699148295944276,0.22672672672672672,95.77242560350523,0.017199999999999965,14.00000000000017,280.0000000000034
2024-01-07 08:00:00,29.590166331281345,50.41557378465747,0.22822822822822822,96.28022260611111,0.01729999999999996,13.500000000000199,270.000000000004
2024-01-07 09:00:00,34.155102381480454,40.153653098887524,0.22972972972972971,95.81872399608619,0.017399999999999964,13.000000000000185,260.0000000000037
2024-01-07 10:00:00,34.461939240801,84.63022740204553,0.23123123123123124,95.78303530514913,0.01749999999999996,12.500000000000199,250.00000000000398
2024-01-07 11:00:00,29.426761510093442,75.1472563401395,0.23273273273273273,96.28154807321488,0.017599999999999963,12.000000000000185,240.0000000000037
2024-01-07 12:00:00,42.32853143459239,49.67774482233414,0.23423423423423423,94.98636607575997,0.01769999999999996,11.500000000000199,230.00000000000398
2024-01-07 13:00:00,35.369162200541204,93.78653708016463,0.23573573573573572,95.67729799416009,0.01779999999999996,11.000000000000185,220.0000000000037
2024-01-07 14:00:00,27.04301723161373,74.72648230487391,0.23723723723723725,96.50490748604783,0.017899999999999958,10.500000000000213,210.00000000000426
2024-01-07 15:00:00,36.28103833335205,55.12752924737066,0.23873873873873874,95.576100370869,0.01799999999999996,10.000000000000199,200.00000000000398
2024-01-07 16:00:00,28.122796089208393,22.508914276896405,0.24024024024024024,96.38691959027835,0.018099999999999956,9.500000000000213,190.00000000000426
2024-01-07 17:00:00,36.92876039382257,94.36413858886112,0.24174174174174173,95.50131815481194,0.01819999999999996,9.000000000000199,180.00000000000398
2024-01-07 18:00:00,38.782647276794265,39.15641299854606,0.24324324324324323,95.31092446150977,0.018299999999999955,8.500000000000227,170.00000000000455
2024-01-07 19:00:00,28.881789236058204,35.31901879564663,0.24474474474474475,96.29600526057837,0.018399999999999958,8.000000000000213,160.00000000000426
2024-01-07 20:00:00,37.79681280725716,75.3385564801446,0.24624624624624625,95.39949789845346,0.018499999999999954,7.500000000000227,150.00000000000455
2024-01-07 21:00:00,35.037768544013716,96.59628609508908,0.24774774774774774,95.6703973197728,0.018599999999999957,7.000000000000213,140.00000000000426
2024-01-07 22:00:00,37.0772974807118,80.76409227765777,0.24924924924924924,95.46143942109799,0.018699999999999953,6.500000000000242,130.00000000000483
2024-01-07 23:00:00,42.44329607662227,68.4586368007854,0.25075075075075076,94.91983455650194,0.018799999999999956,6.000000000000227,120.00000000000455
2024-01-08 00:00:00,31.72392754523716,68.92131512497929,0.25225225225225223,95.98676640463545,0.01889999999999995,5.500000000000242,110.00000000000483
2024-01-08 01:00:00,29.17292759264072,72.80123338170462,0.25375375375375375,96.23686139489008,0.018999999999999954,5.000000000000227,100.00000000000455
2024-01-08 02:00:00,28.48398081057294,71.38392884680148,0.2552552552552553,96.30075106809186,0.01909999999999995,4.500000000000242,90.00000000000483
2024-01-08 03:00:00,28.84165134079276,64.21787135954064,0.25675675675675674,96.25997901006487,0.019199999999999953,4.000000000000227,80.00000000000455
2024-01-08 04:00:00,32.523550375299365,61.56301655927814,0.25825825825825827,95.8867841016092,0.01929999999999995,3.500000000000256,70.00000000000512
2024-01-08 05:00:00,34.60238246974042,59.06110308150716,0.25975975975975973,95.67389588716009,0.019399999999999952,3.0000000000002416,60.00000000000483
2024-01-08 06:00:00,34.26684902824526,48.690531166999854,0.26126126126126126,95.7024442263046,0.019499999999999948,2.500000000000256,50.000000000005116
2024-01-08 07:00:00,37.00529380075872,55.78987384699839,0.2627627627627628,95.42359474404824,0.01959999999999995,2.0000000000002416,40.00000000000483
2024-01-08 08:00:00,32.91958103154063,34.605647787069216,0.26426426426426425,95.82716101596506,0.019699999999999947,1.50000000000027,30.0000000000054
2024-01-08 09:00:00,40.106648950650836,58.52490559807875,0.26576576576576577,95.10344921904903,0.01979999999999995,1.0000000000002558,20.000000000005116
2024-01-08 10:00:00,31.49931592993924,45.17113339273624,0.26726726726726724,95.95917751611519,0.019899999999999946,0.50000000000027,10.0000000000054
2024-01-08 11:00:00,46.406283640007295,43.44616024176344,0.26876876876876876,94.46347574010338,0.01999999999999995,2.5579538487363607e-13,5.115907697472721e-12
2024-01-08 12:00:00,35.915830156131975,62.698412267302174,0.2702702702702703,95.5075160834859,0.020099999999999944,0.0,0.0
2024-01-08 13:00:00,28.48298094280908,80.880034295169,0.27177177177177175,96.24579599981318,0.020199999999999947,0.0,0.0
2024-01-08 14:00:00,27.394803115708417,73.7747490900347,0.2732732732732733,96.34960877751824,0.020299999999999943,0.0,0.0
2024-01-08 15:00:00,35.14134809109538,36.442490945652345,0.2747747747747748,95.56994927497455,0.020399999999999946,0.0,0.0
2024-01-08 16:00:00,31.590618056861814,45.15557795144494,0.27627627627627627,95.9200172733929,0.020499999999999942,0.0,0.0
2024-01-08 17:00:00,36.25610809191195,74.11156781982324,0.2777777777777778,95.44846326488288,0.020599999999999945,0.0,0.0
2024-01-08 18:00:00,35.029697238618205,45.26268909692536,0.27927927927927926,95.56609934520725,0.02069999999999994,0.0,0.0
2024-01-08 19:00:00,32.27600016726144,56.63050275004463,0.2807807807807808,95.83646404733793,0.020799999999999944,0.0,0.0
2024-01-08 20:00:00,28.382046216594283,68.25078148536828,0.2822822822822823,96.22085443739962,0.02089999999999994,0.0,0.0
2024-01-08 21:00:00,25.01688563929809,45.47483317704547,0.28378378378378377,96.55236549012425,0.020999999999999942,0.0,0.0
2024-01-08 22:00:00,30.332893331853693,61.580632592189396,0.2852852852852853,96.01575971586368,0.021099999999999938,0.0,0.0
2024-01-08 23:00:00,36.82105033742185,39.989617576226934,0.28678678678678676,95.36193901030185,0.02119999999999994,0.0,0.0
2024-01-09 00:00:00,33.582357950666335,50.9794853407318,0.2882882882882883,95.6808032439724,0.021299999999999937,0.0,0.0
2024-01-09 01:00:00,26.255275513393766,64.79672901213806,0.2897897897897898,96.40850648269466,0.02139999999999994,0.0,0.0
2024-01-09 02:00:00,33.32120432342687,36.105093997024966,0.2912912912912913,95.69690859668634,0.021499999999999936,0.0,0.0
2024-01-09 03:00:00,34.35246986300111,66.60712106940599,0.2927927927927928,95.58877703772391,0.02159999999999994,0.0,0.0
2024-01-09 04:00:00,27.97643498404649,59.70543301609978,0.29429429429429427,96.22137552061436,0.021699999999999935,0.0,0.0
2024-01-09 05:00:00,33.1334458480802,68.28734931625722,0.2957957957957958,95.70066942920599,0.021799999999999937,0.0,0.0
2024-01-09 06:00:00,32.624224112836615,63.358712010969924,0.2972972972972973,95.74658659772534,0.021899999999999933,0.0,0.0
2024-01-09 07:00:00,26.585954452951963,80.46210644960766,0.2987987987987988,96.34540855870881,0.021999999999999936,0.0,0.0
2024-01-09 08:00:00,34.056636628504776,61.87836753971861,0.3003003003003003,95.59333533614853,0.022099999999999932,0.0,0.0
2024-01-09 09:00:00,35.03778812363763,53.558916883121206,0.3018018018018018,95.49021518163023,0.022199999999999935,0.0,0.0
