timestamp,ambient_temp,humidity,voltage_v,internal_resistance_mohm,electrolyte_temp_c,discharge_cycles,health_score,estimated_life_remaining_days
2024-01-03 20:00:00,31.842757381533715,52.98448198032163,111.42274813609994,11.364562107788178,31.842757381533715,0,93.17718946105911,1863.5437892211824
2024-01-03 21:00:00,26.870959009304173,65.19755822596073,110.9262154022416,11.385254830543294,26.870959009304173,0,93.07372584728353,1861.4745169456705
2024-01-03 22:00:00,31.965005663549462,59.29619131681224,110.96539748459116,11.403985500046748,31.965005663549462,0,92.98007249976627,1859.6014499953253
2024-01-03 23:00:00,37.909163490411814,67.15561240834683,111.23613072180622,11.425688014704876,37.909163490411814,0,92.87155992647561,1857.4311985295121
2024-01-04 00:00:00,30.10028054554364,61.15232836590383,110.08865759096143,11.445890343501299,30.10028054554364,0,92.77054828249351,1855.4109656498701
2024-01-04 01:00:00,38.1625301090498,40.755116637171454,110.1973157074056,11.467522200400388,38.1625301090498,0,92.66238899799805,1853.247779959961
2024-01-04 02:00:00,17.29995240223537,74.94400229170711,109.38234810456565,11.486789167404865,17.29995240223537,0,92.56605416297568,1851.3210832595134
2024-01-04 03:00:00,34.56701559263185,52.593651252580315,109.68392714397295,11.508607229327422,34.56701559263185,0,92.4569638533629,1849.1392770672578
2024-01-04 04:00:00,30.95101672113723,36.651271520103734,110.61577114977113,11.529382384821456,30.95101672113723,0,92.35308807589271,1847.0617615178544
2024-01-04 05:00:00,29.07847025847137,53.578272585511314,111.20388443716881,11.549935424907309,29.07847025847137,0,92.25032287546345,1845.006457509269
2024-01-04 06:00:00,31.089478061918985,82.51139685951466,109.860553724319,11.570169449361662,31.089478061918985,0,92.14915275319169,1842.9830550638337
2024-01-04 07:00:00,20.749432584144586,72.7533261317024,109.54981073514858,11.589920920743587,20.749432584144586,0,92.05039539628206,1841.0079079256411
2024-01-04 08:00:00,29.644950833747846,54.77021798388211,110.0005279588566,11.611121452402061,29.644950833747846,0,91.94439273798969,1838.8878547597938
2024-01-04 09:00:00,32.58433076967112,54.76113443522357,110.60120674892912,11.63126181227191,32.58433076967112,0,91.84369093864045,1836.873818772809
2024-01-04 10:00:00,38.24311474156188,55.17547423173926,108.55614518386646,11.649294742568323,38.24311474156188,0,91.7535262871584,1835.0705257431678
2024-01-04 11:00:00,28.316583500186418,91.15121975341262,107.70381904686276,11.668177556106617,28.316583500186418,0,91.65911221946692,1833.1822443893384
2024-01-04 12:00:00,26.919164678911265,65.7290317834733,109.44946315050842,11.687991710354423,26.919164678911265,0,91.56004144822789,1831.2008289645578
2024-01-04 13:00:00,28.505948224878246,66.45062470786604,108.77928757408584,11.708301709337588,28.505948224878246,0,91.45849145331206,1829.1698290662412
2024-01-04 14:00:00,35.644242107669584,75.45425181047763,109.49185980235269,11.728245120848689,35.644242107669584,0,91.35877439575656,1827.175487915131
2024-01-04 15:00:00,32.76287721047139,63.581837385397705,109.85221968118253,11.749464091638483,32.76287721047139,0,91.25267954180758,1825.0535908361517
2024-01-04 16:00:00,28.521597653642484,56.11436781268945,109.54675159097698,11.767512989774444,28.521597653642484,0,91.16243505112779,1823.2487010225557
2024-01-04 17:00:00,33.7873945777112,57.05475226372533,111.45246753447074,11.78765657771095,33.7873945777112,0,91.06171711144525,1821.234342228905
2024-01-04 18:00:00,31.756480551934843,58.92598110878904,110.32674476460232,11.805838598485561,31.756480551934843,0,90.97080700757219,1819.4161401514439
2024-01-04 19:00:00,36.16372479077324,59.44166645235238,110.30047435961083,11.826598310781046,36.16372479077324,0,90.86700844609477,1817.3401689218954
2024-01-04 20:00:00,27.859008090941906,70.9144431545547,110.6222071440434,11.846503852066604,27.859008090941906,0,90.76748073966698,1815.3496147933397
2024-01-04 21:00:00,29.779098351764624,60.77918828710949,108.86116688221924,11.866923462038628,29.779098351764624,0,90.66538268980686,1813.3076537961372
2024-01-04 22:00:00,29.504360822568653,70.98960115823368,111.03911178742027,11.886059579078038,29.504360822568653,0,90.5697021046098,1811.394042092196
2024-01-04 23:00:00,24.194171571372628,58.78925129837126,109.92423571346454,11.907339044009696,24.194171571372628,0,90.46330477995153,1809.2660955990305
2024-01-05 00:00:00,33.03853994767148,61.17952785474136,110.67048061724121,11.928380768673755,33.03853994767148,0,90.35809615663123,1807.1619231326247
2024-01-05 01:00:00,32.90875007163632,30.026989732018386,108.92814276695985,11.948964312976766,32.90875007163632,0,90.25517843511616,1805.1035687023232
2024-01-05 02:00:00,31.673914477812886,73.74491512053723,108.44624123398394,11.968834795729903,31.673914477812886,0,90.15582602135049,1803.1165204270098
2024-01-05 03:00:00,30.519618850764978,65.19732713846989,110.81788965802502,11.9894146530152,30.519618850764978,0,90.052926734924,1801.05853469848
2024-01-05 04:00:00,24.659237540055134,74.97015164789478,110.37640952609752,12.008707760447212,24.659237540055134,1,89.95646119776394,1799.1292239552788
2024-01-05 05:00:00,29.675726416415998,16.556169327094658,109.09794844564249,12.029563316106232,29.675726416415998,1,89.85218341946884,1797.0436683893768
2024-01-05 06:00:00,30.10756298008626,91.32562057171091,109.1303369187253,12.051212797000556,30.10756298008626,1,89.74393601499722,1794.8787202999442
2024-01-05 07:00:00,27.851248274963925,57.90615557767239,111.12543478441476,12.072283407560535,27.851248274963925,1,89.63858296219732,1792.7716592439465
2024-01-05 08:00:00,31.097017488785095,76.62274225106275,108.81058810713267,12.091553805090728,31.097017488785095,1,89.54223097454636,1790.844619490927
2024-01-05 09:00:00,33.96382003563915,44.401411093117034,111.64267295325597,12.111915222408001,33.96382003563915,1,89.44042388796,1788.8084777591998
2024-01-05 10:00:00,41.41391922050577,69.19160857593855,109.09937926535213,12.130622080864242,41.41391922050577,1,89.34688959567879,1786.937791913576
2024-01-05 11:00:00,32.89460304967436,44.198766552395156,110.63839192560839,12.151194471175419,32.89460304967436,1,89.24402764412291,1784.8805528824582
2024-01-05 12:00:00,33.34748663821522,50.64346558956292,109.67138152425102,12.17164507458828,33.34748663821522,1,89.1417746270586,1782.8354925411718
2024-01-05 13:00:00,31.724818423227347,88.71047030800179,110.60318743108235,12.189775258248748,31.724818423227347,1,89.05112370875626,1781.0224741751254
2024-01-05 14:00:00,22.5397941226159,57.1397639885498,109.4558859978858,12.208613474404837,22.5397941226159,1,88.95693262797582,1779.1386525595162
2024-01-05 15:00:00,32.036968230993565,63.26149309769584,109.8372070939277,12.228330335508092,32.036968230993565,1,88.85834832245953,1777.1669664491906
2024-01-05 16:00:00,32.5058576832498,73.05101596033131,110.04091917539571,12.248029475760951,32.5058576832498,1,88.75985262119525,1775.197052423905
2024-01-05 17:00:00,44.55536431353512,67.43522831958907,108.99781254421853,12.266819998825532,44.55536431353512,1,88.66590000587234,1773.318000117447
2024-01-05 18:00:00,31.31107068544339,62.256283577153646,110.74082434542012,12.287208977554885,31.31107068544339,1,88.56395511222557,1771.2791022445115
2024-01-05 19:00:00,33.813605241031574,65.47441503699338,109.48678643352841,12.307460451163825,33.813605241031574,1,88.46269774418087,1769.2539548836176
2024-01-05 20:00:00,32.164570656743095,96.05123377857413,109.77140008465999,12.327266182031847,32.164570656743095,1,88.36366908984077,1767.2733817968153
2024-01-05 21:00:00,26.526265016436255,59.13571804449622,109.00565062539148,12.346510390531689,26.526265016436255,1,88.26744804734156,1765.348960946831
2024-01-05 22:00:00,38.11455654087427,63.016485700724516,107.43766634120469,12.367559097658106,38.11455654087427,1,88.16220451170948,1763.2440902341896
2024-01-05 23:00:00,36.19015337513161,75.75981594011418,109.80897223739983,12.389214504771193,36.19015337513161,1,88.05392747614404,1761.0785495228808
2024-01-06 00:00:00,36.41494915937749,76.58288899436975,112.41261542161291,12.408730943287347,36.41494915937749,1,87.95634528356327,1759.1269056712654
2024-01-06 01:00:00,27.941405895753256,77.8054545834057,110.78460428789802,12.42811877637019,27.941405895753256,1,87.85940611814905,1757.1881223629812
2024-01-06 02:00:00,39.53011814200232,69.58095333043777,109.98073962026561,12.448609984035603,39.53011814200232,1,87.75695007982199,1755.1390015964398
2024-01-06 03:00:00,25.53394157709794,42.854926309042746,109.73710917079173,12.468251954655857,25.53394157709794,1,87.65874022672071,1753.1748045344143
2024-01-06 04:00:00,35.50377683951494,84.50147298451644,110.02246589281205,12.488112557455192,35.50377683951494,1,87.55943721272403,1751.1887442544808
2024-01-06 05:00:00,43.5473055200417,42.804819104719684,110.5471191151752,12.508852210606918,43.5473055200417,1,87.45573894696541,1749.1147789393083
2024-01-06 06:00:00,27.667120768145004,64.5395319785855,108.81918718469116,12.52694285451941,27.667120768145004,1,87.36528572740295,1747.3057145480589
2024-01-06 07:00:00,29.812325248477652,48.68586224970963,111.11432169466887,12.548261156844262,29.812325248477652,1,87.25869421577869,1745.1738843155738
2024-01-06 08:00:00,33.165316318569516,59.03792480110511,110.71538131544125,12.568333837368591,33.165316318569516,1,87.15833081315705,1743.166616263141
2024-01-06 09:00:00,30.17215858394053,64.9314361545522,110.71818572570794,12.58792234422403,30.17215858394053,1,87.06038827887986,1741.207765577597
2024-01-06 10:00:00,24.957926573111934,64.8203582317541,110.43847573880973,12.607833110069809,24.957926573111934,1,86.96083444965096,1739.2166889930193
2024-01-06 11:00:00,33.074992813907535,66.32881131352927,110.01961665769399,12.62779553942483,33.074992813907535,1,86.86102230287585,1737.2204460575172
2024-01-06 12:00:00,27.44081882259865,84.20566903587971,110.67286123596682,12.646064338121384,27.44081882259865,1,86.76967830939307,1735.3935661878613
2024-01-06 13:00:00,35.13968221570762,66.8030145227097,110.59181413374138,12.667559276348838,35.13968221570762,1,86.66220361825582,1733.2440723651164
2024-01-06 14:00:00,28.19320284048272,56.33765047064027,109.64595928905898,12.687600601981108,28.19320284048272,1,86.56199699009446,1731.2399398018892
2024-01-06 15:00:00,40.557819399571216,74.46130752432536,109.42639822710309,12.708043604111555,40.557819399571216,1,86.45978197944223,1729.1956395888446
2024-01-06 16:00:00,28.908921903454484,77.8420573338696,110.10185629526198,12.72899515388213,28.908921903454484,1,86.35502423058935,1727.1004846117871
2024-01-06 17:00:00,31.23113769508168,41.58588277294511,111.54902015149518,12.747973991424569,31.23113769508168,1,86.26013004287715,1725.202600857543
2024-01-06 18:00:00,36.924502565321276,68.96100104774787,108.7608929243461,12.768447463323604,36.924502565321276,1,86.15776268338197,1723.1552536676395
2024-01-06 19:00:00,26.717278839848326,70.51759113466348,108.53247473424756,12.788179822232706,26.717278839848326,1,86.05910088883647,1721.1820177767295
2024-01-06 20:00:00,34.02279530844295,55.53654744960012,110.16476084123651,12.809026593007923,34.02279530844295,1,85.95486703496039,1719.0973406992077
2024-01-06 21:00:00,39.43431449780474,80.6356021996743,110.05088770185601,12.826899365587572,39.43431449780474,1,85.86550317206215,1717.310063441243
2024-01-06 22:00:00,24.873498208999774,57.7491661945121,110.17334166437041,12.846800271287329,24.873498208999774,1,85.76599864356336,1715.3199728712673
2024-01-06 23:00:00,33.84560466050209,61.88364680207313,110.2439531979085,12.866197450631546,33.84560466050209,1,85.66901274684227,1713.3802549368454
2024-01-07 00:00:00,34.23257650134206,57.40392263574196,109.7767977453652,12.88662971358218,34.23257650134206,1,85.56685143208911,1711.3370286417821
2024-01-07 01:00:00,36.852209152614684,60.23368571372201,111.48986343860209,12.907099757769547,36.852209152614684,1,85.46450121115227,1709.2900242230453
2024-01-07 02:00:00,26.767477609127234,43.55587369657197,108.39909602152349,12.926392131874726,26.767477609127234,1,85.36803934062637,1707.3607868125273
2024-01-07 03:00:00,26.35828765858775,38.39923676108559,109.17150297521975,12.945679958010551,26.35828765858775,1,85.27160020994725,1705.432004198945
2024-01-07 04:00:00,35.57782046766759,83.91757594837458,109.89674523985096,12.965569292641993,35.57782046766759,1,85.17215353679003,1703.4430707358006
2024-01-07 05:00:00,34.45977952070959,47.29557977522508,108.35681118884584,12.984672650414677,34.45977952070959,1,85.07663674792661,1701.5327349585323
2024-01-07 06:00:00,34.2332648449236,45.129114758155396,109.82414559556793,13.00551463411013,34.2332648449236,1,84.97242682944935,1699.4485365889868
2024-01-07 07:00:00,34.7181864073901,27.699148295944276,111.66147016572802,13.025145426909681,34.7181864073901,1,84.87427286545159,1697.4854573090317
2024-01-07 08:00:00,29.590166331281345,50.41557378465747,110.02088648829596,13.04223843869036,29.590166331281345,1,84.7888078065482,1695.7761561309642
2024-01-07 09:00:00,34.155102381480454,40.153653098887524,110.23070090571868,13.061863616633739,34.155102381480454,1,84.69068191683131,1693.8136383366261
2024-01-07 10:00:00,34.461939240801,84.63022740204553,108.73983523482742,13.080825072812894,34.461939240801,1,84.59587463593553,1691.9174927187105
2024-01-07 11:00:00,29.426761510093442,75.1472563401395,109.38363859196052,13.099193796997433,29.426761510093442,1,84.50403101501283,1690.0806203002567
2024-01-07 12:00:00,42.32853143459239,49.67774482233414,109.62480361967606,13.117956370359211,42.32853143459239,1,84.41021814820394,1688.2043629640789
2024-01-07 13:00:00,35.369162200541204,93.78653708016463,109.68228490324377,13.138065778831045,35.369162200541204,1,84.30967110584477,1686.1934221168954
2024-01-07 14:00:00,27.04301723161373,74.72648230487391,111.28164379500377,13.159394419659293,27.04301723161373,1,84.20302790170354,1684.0605580340707
2024-01-07 15:00:00,36.28103833335205,55.12752924737066,110.55769106072512,13.179707604133156,36.28103833335205,1,84.10146197933422,1682.0292395866843
2024-01-07 16:00:00,28.122796089208393,22.508914276896405,108.88854204306297,13.199101100744942,28.122796089208393,1,84.00449449627529,1680.0898899255058
2024-01-07 17:00:00,36.92876039382257,94.36413858886112,110.246504778432,13.219557004940112,36.92876039382257,1,83.90221497529944,1678.0442995059889
2024-01-07 18:00:00,38.782647276794265,39.15641299854606,110.49822174849679,13.239097914629893,38.782647276794265,1,83.80451042685053,1676.0902085370105
2024-01-07 19:00:00,28.881789236058204,35.31901879564663,111.14014903852127,13.25840331426073,28.881789236058204,1,83.70798342869634,1674.1596685739269
2024-01-07 20:00:00,37.79681280725716,75.3385564801446,111.58054068656837,13.277248951592497,37.79681280725716,1,83.61375524203751,1672.2751048407504
2024-01-07 21:00:00,35.037768544013716,96.59628609508908,108.98490580817213,13.295497122785745,35.037768544013716,1,83.52251438607126,1670.4502877214254
2024-01-07 22:00:00,37.0772974807118,80.76409227765777,109.18914248878966,13.315107199079186,37.0772974807118,1,83.42446400460406,1668.4892800920811
2024-01-07 23:00:00,42.44329607662227,68.4586368007854,108.74242214108538,13.335265252569107,42.44329607662227,1,83.32367373715446,1666.4734747430894
2024-01-08 00:00:00,31.72392754523716,68.92131512497929,109.76598014089302,13.355168628899092,31.72392754523716,1,83.22415685550453,1664.4831371100906
2024-01-08 01:00:00,29.17292759264072,72.80123338170462,110.46635837444633,13.374752661971144,29.17292759264072,1,83.12623669014428,1662.5247338028857
2024-01-08 02:00:00,28.48398081057294,71.38392884680148,110.9873345165891,13.393806915910448,28.48398081057294,1,83.03096542044776,1660.619308408955
2024-01-08 03:00:00,28.84165134079276,64.21787135954064,109.92404897635748,13.414415162102133,28.84165134079276,1,82.92792418948935,1658.5584837897868
2024-01-08 04:00:00,32.523550375299365,61.56301655927814,109.68015247674515,13.433098030182185,32.523550375299365,1,82.83450984908907,1656.6901969817814
2024-01-08 05:00:00,34.60238246974042,59.06110308150716,110.15175799224875,13.453874058096028,34.60238246974042,1,82.73062970951986,1654.6125941903972
2024-01-08 06:00:00,34.26684902824526,48.690531166999854,109.16485709836998,13.472871841077103,34.26684902824526,1,82.63564079461449,1652.7128158922897
2024-01-08 07:00:00,37.00529380075872,55.78987384699839,112.08953872169478,13.492119405839748,37.00529380075872,1,82.53940297080126,1650.7880594160251
2024-01-08 08:00:00,32.91958103154063,34.605647787069216,108.39233897288194,13.510652620649132,32.91958103154063,1,82.44673689675435,1648.934737935087
2024-01-08 09:00:00,40.106648950650836,58.52490559807875,110.18474057889573,13.530151218502247,40.106648950650836,1,82.34924390748876,1646.984878149775
2024-01-08 10:00:00,31.49931592993924,45.17113339273624,112.02360621922963,13.551126530960726,31.49931592993924,1,82.24436734519637,1644.8873469039272
2024-01-08 11:00:00,46.406283640007295,43.44616024176344,110.00679984455999,13.57164215904917,46.406283640007295,1,82.14178920475416,1642.8357840950832
2024-01-08 12:00:00,35.915830156131975,62.698412267302174,109.80996096499851,13.592620581161198,35.915830156131975,1,82.03689709419402,1640.7379418838805
2024-01-08 13:00:00,28.48298094280908,80.880034295169,109.64255457718957,13.613142723707131,28.48298094280908,1,81.93428638146435,1638.685727629287
2024-01-08 14:00:00,27.394803115708417,73.7747490900347,109.8196083182376,13.6320390538786,27.394803115708417,1,81.839804730607,1636.79609461214
2024-01-08 15:00:00,35.14134809109538,36.442490945652345,111.37284847467653,13.651708264654273,35.14134809109538,1,81.74145867672863,1634.8291735345724
2024-01-08 16:00:00,31.590618056861814,45.15557795144494,107.7881380886705,13.670928065525157,31.590618056861814,1,81.64535967237421,1632.9071934474841
2024-01-08 17:00:00,36.25610809191195,74.11156781982324,111.53343370129633,13.692258640429195,36.25610809191195,1,81.53870679785402,1630.7741359570805
2024-01-08 18:00:00,35.029697238618205,45.26268909692536,108.57604284754986,13.71106185178277,35.029697238618205,1,81.44469074108615,1628.893814821723
2024-01-08 19:00:00,32.27600016726144,56.63050275004463,109.73334767076558,13.731955549472158,32.27600016726144,1,81.34022225263921,1626.804445052784
2024-01-08 20:00:00,28.382046216594283,68.25078148536828,109.57075557970134,13.752848503342266,28.382046216594283,1,81.23575748328867,1624.7151496657734
2024-01-08 21:00:00,25.01688563929809,45.47483317704547,110.58855326977071,13.774678123543982,25.01688563929809,1,81.1266093822801,1622.5321876456019
2024-01-08 22:00:00,30.332893331853693,61.580632592189396,108.40187564811625,13.794268436951352,30.332893331853693,1,81.02865781524324,1620.5731563048648
2024-01-08 23:00:00,36.82105033742185,39.989617576226934,110.46217266608194,13.814980759110933,36.82105033742185,1,80.92509620444534,1618.501924088907
2024-01-09 00:00:00,33.582357950666335,50.9794853407318,112.02430962328685,13.837262410947472,33.582357950666335,1,80.81368794526264,1616.2737589052529
