timestamp,ambient_temp,humidity,gas_pressure_bar,contact_resistance_micro_ohm,operation_count,mechanism_travel_time_ms,control_voltage_v,health_score,estimated_life_remaining_days
2024-01-01 18:00:00,21.893534339614845,55.1947903770852,6.391939765887678,50.86677257511027,0,40.0,108.96461485426157,98.32720401365754,1966.5440802731507
2024-01-01 19:00:00,19.450846766378646,66.36248919602875,6.37239220083625,50.92228998310937,0,40.0,109.82381751194185,96.31693010051563,1926.3386020103126
2024-01-01 20:00:00,33.91916813530776,67.8425323205325,6.384583310286648,50.984292600606764,0,40.0,114.33987317616109,97.47403842805801,1949.4807685611602
2024-01-01 21:00:00,25.540442396151434,51.394499940921314,6.385956952562765,51.02966098698591,0,40.0,107.15263472623215,97.56603426929055,1951.320685385811
2024-01-01 22:00:00,27.08519726454843,59.634681116085254,6.395988968340769,51.07554672091475,0,40.0,106.29631453685069,98.52335011316214,1970.4670022632426
2024-01-01 23:00:00,19.70187254836803,92.13405537917795,6.368493377590391,51.137085728257304,0,40.0,111.56717932959721,95.71225203078176,1914.2450406156352
2024-01-02 00:00:00,24.181574169644286,85.91314755151066,6.350585659222573,51.16838831126035,0,40.0,108.6427138774118,93.89017761099691,1877.8035522199384
2024-01-02 01:00:00,27.53578432519842,66.54485504511048,6.381818475427517,51.21450310350852,0,40.0,109.36352494451477,96.96734443924313,1939.3468887848626
2024-01-02 02:00:00,21.30368856160697,60.570052172523006,6.397184290994288,51.266407342407774,0,40.0,108.43768724373777,98.45202175702103,1969.0404351404206
2024-01-02 03:00:00,29.014425336244077,61.80046990077392,6.390767841907773,51.320899529620625,0,40.0,109.48039971846498,97.75588466115664,1955.1176932231328
2024-01-02 04:00:00,24.209806571152868,69.20276959095625,6.379674171730325,51.365801462688715,0,40.0,113.19707622419268,96.60161571034371,1932.0323142068742
2024-01-02 05:00:00,25.831374306596373,44.658111522023916,6.371860414920457,51.41614587280577,0,40.0,111.60425691723624,95.76989561923989,1915.3979123847978
2024-01-02 06:00:00,24.357923588185447,56.139351938649824,6.384047201942349,51.441262599271646,0,40.0,111.72444702377395,96.96345759496322,1939.2691518992642
2024-01-02 07:00:00,36.7042240479596,34.97123889183616,6.36543971317813,51.48468011514831,0,40.0,107.16754588841471,95.05929120266467,1901.1858240532933
2024-01-02 08:00:00,27.45147870723857,65.98834683907918,6.3791379520679365,51.53921520227385,0,40.0,107.69769252689426,96.37458000451977,1927.4916000903954
2024-01-02 09:00:00,22.30628949273686,69.70793909554112,6.37862827516524,51.579392261931304,0,40.0,104.32184268102915,96.28343525459265,1925.6687050918529
2024-01-02 10:00:00,31.783188002629387,52.75220306550939,6.383374871847762,51.629982104147196,0,40.0,108.38123835783449,96.70750508062895,1934.150101612579
2024-01-02 11:00:00,21.641596917850613,83.6098014493505,6.399568572361083,51.684450829155224,0,40.0,111.91340637277132,98.27240640695308,1965.4481281390617
2024-01-02 12:00:00,28.86520973911448,41.61351505496488,6.375095330842959,51.73102533714665,0,40.0,111.03389303149675,95.77850774714923,1915.5701549429846
2024-01-02 13:00:00,18.097335089234804,38.0343767968527,6.365280734113296,51.782729974856615,0,40.0,109.55697347409576,94.74534343647292,1894.9068687294584
2024-01-02 14:00:00,21.32925926252938,63.36677727839958,6.36931382644765,51.82310264920377,0,40.0,109.9553994325639,95.10827999556119,1902.1655999112238
2024-01-02 15:00:00,29.028701873359225,75.70647453918232,6.351078009719878,51.871036536406805,0,40.0,108.62222891484919,93.23676443558092,1864.7352887116185
2024-01-02 16:00:00,31.81062973416682,85.25891537186803,6.361020836657078,51.9271386981027,0,40.0,110.40951776480357,94.17494496760503,1883.4988993521006
2024-01-02 17:00:00,29.048726928645245,53.1167360569659,6.363074342786036,51.978708427712384,0,40.0,111.53175655896123,94.3287258508912,1886.574517017824
2024-01-02 18:00:00,27.68691297404216,76.18021250146944,6.3611254823870205,52.02284311501674,0,40.0,106.76822642517905,94.08970512368526,1881.7941024737052
2024-01-02 19:00:00,26.832577604606424,59.422372957489394,6.367089114285903,52.07508527905965,0,40.0,110.5992953756747,94.63382614953066,1892.6765229906132
2024-01-02 20:00:00,21.01809335184789,57.41059050088771,6.356540565440944,52.13223137696602,0,40.0,111.86486974190933,93.52182516712831,1870.4365033425663
2024-01-02 21:00:00,24.88374773220168,73.25489906230008,6.375174270637209,52.16173196418024,0,40.0,109.16979942207325,95.35569509954061,1907.1139019908123
2024-01-02 22:00:00,26.251691398263123,69.78484317620129,6.363165233812345,52.223322704829805,0,40.0,111.40140122424117,94.09320067640465,1881.864013528093
2024-01-02 23:00:00,33.91205666544751,36.35411764523626,6.362269359150976,52.269960157442995,0,40.0,115.6293088889451,93.95697575765458,1879.1395151530915
2024-01-03 00:00:00,30.41573389558832,82.14810524588844,6.358282614396432,52.324215056775394,1,40.1,109.79131441402622,93.50404638286781,1870.0809276573564
2024-01-03 01:00:00,19.953268082535107,80.70137031221176,6.362312667599351,52.386187526011845,1,40.1,110.78661410001065,93.84507923392323,1876.9015846784646
2024-01-03 02:00:00,30.459337519366727,50.61655947735706,6.368210942606637,52.422470789039544,1,40.1,108.52388583267722,94.39862347162409,1887.9724694324818
2024-01-03 03:00:00,26.98357042586308,65.93705300156114,6.350487857002051,52.46537637901527,1,40.1,110.3625023252041,92.58340932118979,1851.6681864237958
2024-01-03 04:00:00,25.594044304083894,67.41045279424108,6.351777193467607,52.51249089205651,1,40.1,110.92054324996461,92.6652284547041,1853.3045690940821
2024-01-03 05:00:00,32.10630956845927,63.910106487358604,6.354520297269792,52.554653356845265,1,40.1,110.38968468054027,92.89737637013388,1857.9475274026777
2024-01-03 06:00:00,34.27179395514866,51.7454226923187,6.343298047522025,52.62200272260363,1,40.1,107.96060936058228,91.70780202959887,1834.1560405919772
2024-01-03 07:00:00,33.841652655878065,49.92564948092922,6.347763377358741,52.66343500166536,1,40.1,110.4127235426509,92.11290273420872,1842.2580546841743
2024-01-03 08:00:00,25.05720080180004,59.61668893512832,6.350392946419709,52.707879533870496,1,40.1,112.92439187743527,92.33141510810037,1846.6283021620075
2024-01-03 09:00:00,27.77483671905476,77.59093528889048,6.363098246161482,52.759923424186525,1,40.1,110.89727152902906,93.54990119196167,1870.9980238392334
2024-01-03 10:00:00,31.044392984003878,68.15400231891648,6.356179166843573,52.79790192892577,1,40.1,111.92397437814368,92.82001475543147,1856.4002951086295
2024-01-03 11:00:00,34.33253900842841,54.44078501870841,6.354688651866429,52.843945121808204,1,40.1,109.52597605997474,92.62492006483463,1852.4984012966925
2024-01-03 12:00:00,27.125233359509764,71.57548065972517,6.360460931573632,52.897119654420706,1,40.1,111.49980047884742,93.14897350294248,1862.9794700588495
2024-01-03 13:00:00,28.65864782908548,17.27186069054887,6.349777433267158,52.94379105037688,1,40.1,110.55853567643305,92.03395227633885,1840.679045526777
2024-01-03 14:00:00,24.120646396842847,77.23148550558156,6.35425499884964,52.992857181787876,1,40.1,108.09817854062554,92.43264270317613,1848.6528540635227
2024-01-03 15:00:00,23.73620054084202,33.904293318328506,6.348517332020225,53.0375638606634,1,40.1,110.63704200959775,91.81416934135905,1836.283386827181
2024-01-03 16:00:00,33.84430250330561,54.563385878953014,6.351402372242745,53.07241915757159,1,40.1,108.01660667311938,92.06781806670291,1841.3563613340582
2024-01-03 17:00:00,36.62683414316845,43.20495158060784,6.342120361371832,53.12563508968498,1,40.1,108.73423945023042,91.08640104749823,1821.7280209499645
2024-01-03 18:00:00,29.549058471464125,40.57977786418641,6.322758975564383,53.19318442040145,1,40.1,110.37865661458474,89.08271313603686,1781.6542627207373
2024-01-03 19:00:00,34.989756757780235,77.41240181067779,6.345003554724483,53.24336843670929,1,40.1,110.59448854676025,91.25698703573902,1825.1397407147804
2024-01-03 20:00:00,31.842757381533715,52.98448198032163,6.359773026906545,53.29562107788176,1,40.1,107.62153506984575,92.68168161277272,1853.6336322554544
2024-01-03 21:00:00,26.870959009304173,65.19755822596073,6.354006898767161,53.35254830543293,1,40.1,112.10797154236575,92.04814157128315,1840.9628314256631
2024-01-03 22:00:00,31.965005663549462,59.29619131681224,6.353597918789856,53.38985500046746,1,40.1,111.14401255660094,91.96993687851814,1839.3987375703628
2024-01-03 23:00:00,37.909163490411814,67.15561240834683,6.355504450361205,53.45688014704876,1,40.1,108.59054312877824,92.0935648890717,1841.871297781434
2024-01-04 00:00:00,30.10028054554364,61.15232836590383,6.343228918251957,53.50890343501299,1,40.1,106.92483040710165,90.81398839018269,1816.2797678036536
2024-01-04 01:00:00,38.1625301090498,40.755116637171454,6.343514698615597,53.57522200400388,1,40.1,109.71019084183713,90.77624785755582,1815.5249571511163
2024-01-04 02:00:00,17.29995240223537,74.94400229170711,6.3345642217863976,53.61789167404864,1,40.1,109.10811257227768,89.83853050459106,1796.7706100918213
2024-01-04 03:00:00,34.56701559263185,52.593651252580315,6.33677921137967,53.686072293274215,1,40.1,110.22628091410604,89.99184884469275,1799.836976893855
2024-01-04 04:00:00,30.95101672113723,36.651271520103734,6.345296850636851,53.74382384821457,1,40.1,109.27376667768887,90.7858612154705,1815.71722430941
2024-01-04 05:00:00,29.07847025847137,53.578272585511314,6.3503771827100275,53.79935424907309,1,40.1,105.98508627850998,91.23836402192963,1824.7672804385925
2024-01-04 06:00:00,31.089478061918985,82.51139685951466,6.336143074780728,53.85169449361662,1,40.1,109.22330612339768,89.76261298445615,1795.252259689123
2024-01-04 07:00:00,20.749432584144586,72.7533261317024,6.332234844088222,53.899209207435874,1,40.1,109.38876177786338,89.3242752013863,1786.485504027726
2024-01-04 08:00:00,29.644950833747846,54.77021798388211,6.335941215524502,53.96121452402062,1,40.1,111.26732204954811,89.63290702842957,1792.6581405685915
2024-01-04 09:00:00,32.58433076967112,54.76113443522357,6.341147202624426,54.0126181227191,1,40.1,108.6036006507779,90.10210213972346,1802.0420427944691
2024-01-04 10:00:00,38.24311474156188,55.17547423173926,6.319895786172999,54.042947425683224,1,40.1,113.35734934674514,87.94663119161669,1758.9326238323338
2024-01-04 11:00:00,28.316583500186418,91.15121975341262,6.310571724002162,54.08177556106615,1,40.1,106.17671889869649,86.97539683914998,1739.5079367829996
2024-01-04 12:00:00,26.919164678911265,65.7290317834733,6.327227364237817,54.12991710354423,1,40.1,112.62233499560524,88.59281932023747,1771.8563864047494
2024-01-04 13:00:00,28.505948224878246,66.45062470786604,6.319724807672791,54.18301709337588,1,40.1,109.5513620582438,87.78946367390316,1755.789273478063
2024-01-04 14:00:00,35.644242107669584,75.45425181047763,6.326049729154659,54.232451208486886,1,40.1,111.71916974468711,88.37252170697894,1767.4504341395789
2024-01-04 15:00:00,32.76287721047139,63.581837385397705,6.328852527142156,54.29464091638482,1,40.1,110.15960296811747,88.59061179783075,1771.812235956615
2024-01-04 16:00:00,28.521597653642484,56.11436781268945,6.324997045439299,54.32512989774443,1,40.1,112.27911107205094,88.17457464618545,1763.4914929237088
2024-01-04 17:00:00,33.7873945777112,57.05475226372533,6.343253404073436,54.376565777109484,1,40.1,109.22527607089438,89.94877463023406,1798.9754926046812
2024-01-04 18:00:00,31.756480551934843,58.92598110878904,6.331195375573952,54.40838598485561,1,40.1,107.80275914964437,88.7111515725395,1774.2230314507901
2024-01-04 19:00:00,36.16372479077324,59.44166645235238,6.3301318707232355,54.46598310781046,1,40.1,112.84100857454213,88.54720396451306,1770.9440792902612
2024-01-04 20:00:00,27.859008090941906,70.9144431545547,6.332548397766761,54.51503852066604,1,40.1,109.77303870823572,88.73980125601001,1774.7960251202003
2024-01-04 21:00:00,29.779098351764624,60.77918828710949,6.314137194347718,54.569234620386275,1,40.1,110.44311694724843,86.84448481438548,1736.8896962877097
2024-01-04 22:00:00,29.504360822568653,70.98960115823368,6.3351158425989285,54.61059579078038,1,40.1,112.46950382808959,88.90098846911243,1778.0197693822488
2024-01-04 23:00:00,24.194171571372628,58.78925129837126,6.32316628105857,54.67339044009696,1,40.1,107.93608951581113,87.64323766575998,1752.8647533151998
2024-01-05 00:00:00,33.03853994767148,61.17952785474136,6.3298279292955355,54.73380768673755,2,40.2,111.19098179527852,88.24898524281596,1764.9797048563191
2024-01-05 01:00:00,32.90875007163632,30.026989732018386,6.311603749991921,54.78964312976766,2,40.2,108.82021048707422,86.37073186942439,1727.4146373884878
2024-01-05 02:00:00,31.673914477812886,73.74491512053723,6.305983933861361,54.83834795729903,2,40.2,109.73566128871126,85.76004542883703,1715.2009085767406
2024-01-05 03:00:00,30.519618850764978,65.19732713846989,6.328899617300971,54.89414653015198,2,40.2,110.14455793076858,87.9958151999451,1759.916303998902
2024-01-05 04:00:00,24.659237540055134,74.97015164789478,6.323684015180896,54.93707760447211,2,40.2,106.99955627710612,87.43132391361743,1748.6264782723488
2024-01-05 05:00:00,29.675726416415998,16.556169327094658,6.310098603575544,54.995633161062315,2,40.2,108.44232591435913,86.01422719649207,1720.2845439298414
2024-01-05 06:00:00,30.10756298008626,91.32562057171091,6.309621687505572,55.062127970005555,2,40.2,112.70214578482629,85.90004078055165,1718.000815611033
2024-01-05 07:00:00,27.851248274963925,57.90615557767239,6.328771865361666,55.12283407560535,2,40.2,111.77238237716959,87.75435246056117,1755.0870492112233
2024-01-05 08:00:00,31.097017488785095,76.62274225106275,6.304822597788044,55.16553805090727,2,40.2,109.87472084534554,85.31672172789706,1706.3344345579412
2024-01-05 09:00:00,33.96382003563915,44.401411093117034,6.332342645448476,55.219152224080005,2,40.2,110.48624691702578,88.01511232076753,1760.3022464153505
2024-01-05 10:00:00,41.41391922050577,69.19160857593855,6.306108907768636,55.25622080864242,2,40.2,109.41151498872709,85.35466996822117,1707.0933993644235
2024-01-05 11:00:00,32.89460304967436,44.198766552395156,6.320698233570399,55.31194471175417,2,40.2,112.71316677165596,86.75787864528567,1735.1575729057136
2024-01-05 12:00:00,33.34748663821522,50.64346558956292,6.310227328756024,55.366450745882794,2,40.2,109.59929484441167,85.65628212971961,1713.1256425943923
2024-01-05 13:00:00,31.724818423227347,88.71047030800179,6.318744587023537,55.39775258248748,2,40.2,110.4636841842697,86.47670611986618,1729.5341223973237
2024-01-05 14:00:00,22.5397941226159,57.1397639885498,6.306470771890771,55.43613474404835,2,40.2,112.29206028828413,85.2109424450287,1704.2188489005741
2024-01-05 15:00:00,32.036968230993565,63.26149309769584,6.309483182050389,55.48330335508091,2,40.2,108.44525703030818,85.46501484995795,1709.300296999159
2024-01-05 16:00:00,32.5058576832498,73.05101596033131,6.310719502064268,55.530294757609504,2,40.2,113.11757836899379,85.54165544881727,1710.8331089763453
2024-01-05 17:00:00,44.55536431353512,67.43522831958907,6.299487634951695,55.568199988255316,2,40.2,106.93907718051325,84.38056350691413,1687.6112701382826
2024-01-05 18:00:00,31.31107068544339,62.256283577153646,6.31611695216291,55.62208977554884,2,40.2,113.25928426222559,85.98960544074217,1719.7921088148432
2024-01-05 19:00:00,33.813605241031574,65.47441503699338,6.3027757722431925,55.67460451163824,2,40.2,109.25464883209605,84.60297271268098,1692.0594542536196
2024-01-05 20:00:00,32.164570656743095,96.05123377857413,6.304821107953707,55.72266182031846,2,40.2,109.51460250434944,84.75944897505221,1695.1889795010443
2024-01-05 21:00:00,26.526265016436255,59.13571804449622,6.296362812560222,55.76510390531688,2,40.2,106.21997965763411,83.87117735070528,1677.4235470141057
2024-01-05 22:00:00,38.11455654087427,63.016485700724516,6.279882168917553,55.82559097658104,2,40.2,109.09041056524461,82.16262591517419,1643.2525183034838
2024-01-05 23:00:00,36.19015337513161,75.75981594011418,6.3027944270787035,55.89214504771192,2,40.2,107.92038693794623,84.3872976601584,1687.745953203168
2024-01-06 00:00:00,36.41494915937749,76.58288899436975,6.328030058120034,55.93730943287346,2,40.2,108.78470730925305,86.86569637912991,1737.3139275825984
2024-01-06 01:00:00,27.941405895753256,77.8054545834057,6.310949145982083,55.98118776370191,2,40.2,109.72537806842224,85.11372683450638,1702.2745366901277
2024-01-06 02:00:00,39.53011814200232,69.58095333043777,6.3021096985049585,56.03609984035603,2,40.2,111.9155832289458,84.17487001013978,1683.4974002027957
2024-01-06 03:00:00,25.53394157709794,42.854926309042746,6.298872593209419,56.08251954655856,2,40.2,110.41520670280126,83.80473977438328,1676.0947954876656
2024-01-06 04:00:00,35.50377683951494,84.50147298451644,6.300925359628821,56.13112557455193,2,40.2,110.61535330680223,83.96141038833017,1679.2282077666032
2024-01-06 05:00:00,43.5473055200417,42.804819104719684,6.3053710910516525,56.18852210606918,2,40.2,107.80896122230888,84.34858699909603,1686.9717399819206
2024-01-06 06:00:00,27.667120768145004,64.5395319785855,6.287290970946011,56.219428545194106,2,40.2,108.23849182079454,82.50966854940698,1650.1933709881396
2024-01-06 07:00:00,29.812325248477652,48.68586224970963,6.309441515244988,56.28261156844263,2,40.2,113.59745003670263,84.66153995605609,1693.230799121122
2024-01-06 08:00:00,33.165316318569516,59.03792480110511,6.304651310651911,56.333338373685926,2,40.2,108.5295979304735,84.13179269150515,1682.635853830103
2024-01-06 09:00:00,30.17215858394053,64.9314361545522,6.303878553953776,56.3792234422403,2,40.2,113.3124165041146,84.00863195313728,1680.1726390627457
2024-01-06 10:00:00,24.957926573111934,64.8203582317541,6.300280653283993,56.42833110069809,2,40.2,109.51387760223827,83.59973422770118,1671.9946845540235
2024-01-06 11:00:00,33.074992813907535,66.32881131352927,6.295291261672035,56.47795539424829,2,40.2,110.004575872287,83.05117077295517,1661.0234154591035
2024-01-06 12:00:00,27.44081882259865,84.20566903587971,6.301022906653963,56.510643381213846,2,40.2,112.14073032045987,83.59164728418244,1671.8329456836489
2024-01-06 13:00:00,35.13968221570762,66.8030145227097,6.299411634830908,56.57559276348837,2,40.2,112.54378484387732,83.36557071960239,1667.3114143920477
2024-01-06 14:00:00,28.19320284048272,56.33765047064027,6.289152285583283,56.626006019811086,2,40.2,109.77837487944183,82.28922253851717,1645.7844507703433
2024-01-06 15:00:00,40.557819399571216,74.46130752432536,6.286155874162923,56.680436041115556,2,40.2,109.22351389295692,81.93515137517674,1638.703027503535
2024-01-06 16:00:00,28.908921903454484,77.8420573338696,6.292109654043712,56.739951538821295,2,40.2,109.88815910295557,82.47101386554982,1649.4202773109964
2024-01-06 17:00:00,31.23113769508168,41.58588277294511,6.305780491805243,56.779739914245695,2,40.2,110.67591505646423,83.79830926627858,1675.9661853255716
2024-01-06 18:00:00,36.924502565321276,68.96100104774787,6.27709841873295,56.83447463323605,2,40.2,111.78260737373951,80.87536724005892,1617.5073448011785
2024-01-06 19:00:00,26.717278839848326,70.51759113466348,6.274013436031164,56.881798222327056,2,40.2,110.0084597179883,80.51954538078931,1610.390907615786
2024-01-06 20:00:00,34.02279530844295,55.53654744960012,6.289535496300253,56.94026593007922,2,40.2,111.23777259604631,82.01328369994607,1640.2656739989216
2024-01-06 21:00:00,39.43431449780474,80.6356021996743,6.287595964105647,56.96899365587571,2,40.2,113.27671946454188,81.79060275468899,1635.8120550937797
2024-01-06 22:00:00,24.873498208999774,57.7491661945121,6.288019702929991,57.0180027128733,2,40.2,110.76261922452957,81.78396758012576,1635.6793516025152
2024-01-06 23:00:00,33.84560466050209,61.88364680207313,6.287925017464571,57.06197450631546,2,40.2,110.62330571200955,81.73052724014158,1634.6105448028316
2024-01-07 00:00:00,34.23257650134206,57.40392263574196,6.282452662138337,57.116297135821796,3,40.3,106.96217834981987,81.12896907801189,1622.5793815602378
2024-01-07 01:00:00,36.852209152614684,60.23368571372201,6.298782518269905,57.17099757769548,3,40.3,104.73853972634187,82.707254249295,1654.1450849859002
2024-01-07 02:00:00,26.767477609127234,43.55587369657197,6.267074043298318,57.21392131874726,3,40.3,110.77675145846034,79.49348301108449,1589.8696602216899
2024-01-07 03:00:00,26.35828765858775,38.39923676108559,6.27399731203448,57.2567995801055,3,40.3,109.81035153743825,80.14293162334243,1602.8586324668486
2024-01-07 04:00:00,35.57782046766759,83.91757594837458,6.280448933879991,57.30569292641992,3,40.3,108.97043465017052,80.73920046157913,1614.7840092315826
2024-01-07 05:00:00,34.45977952070959,47.29557977522508,6.2642487925691395,57.34672650414677,3,40.3,110.48706040837268,79.07815275276714,1581.5630550553428
2024-01-07 06:00:00,34.2332648449236,45.129114758155396,6.27812133583556,57.40514634110129,3,40.3,109.87919254160619,80.40698724245465,1608.139744849093
2024-01-07 07:00:00,34.7181864073901,27.699148295944276,6.29569378073636,57.45145426909682,3,40.3,112.2555605012678,82.11792380453915,1642.358476090783
2024-01-07 08:00:00,29.590166331281345,50.41557378465747,6.278487143161239,57.472384386903606,3,40.3,110.17222173651795,80.37632992922022,1607.5265985844044
2024-01-07 09:00:00,34.155102381480454,40.153653098887524,6.279784486534665,57.51863616633739,3,40.3,108.50615342985967,80.4598124871291,1609.196249742582
2024-01-07 10:00:00,34.461939240801,84.63022740204553,6.2640750290249505,57.55825072812895,3,40.3,111.98033247791858,78.84925217436606,1576.985043487321
2024-01-07 11:00:00,29.426761510093442,75.1472563401395,6.2697122617954815,57.59193796997434,3,40.3,109.5657378501076,79.37928820957377,1587.5857641914754
2024-01-07 12:00:00,42.32853143459239,49.67774482233414,6.271323111271836,57.62956370359211,3,40.3,111.05307336734461,79.50274742359144,1590.054948471829
2024-01-07 13:00:00,35.369162200541204,93.78653708016463,6.2710971233067125,57.68065778831044,3,40.3,109.0451785876144,79.42905454236077,1588.5810908472154
2024-01-07 14:00:00,27.04301723161373,74.72648230487391,6.286289911423512,57.74394419659292,3,40.3,108.70034622900512,80.88504694575822,1617.7009389151644
2024-01-07 15:00:00,36.28103833335205,55.12752924737066,6.2782495832799246,57.79707604133157,3,40.3,110.16833646037139,80.02788228666086,1600.5576457332172
2024-01-07 16:00:00,28.122796089208393,22.508914276896405,6.260757292302502,57.84101100744942,3,40.3,110.02565728708737,78.23471822280075,1564.6943644560151
2024-01-07 17:00:00,36.92876039382257,94.36413858886112,6.273536118855392,57.89557004940112,3,40.3,110.95965407073366,79.45804183613805,1589.160836722761
2024-01-07 18:00:00,38.782647276794265,39.15641299854606,6.275252487755238,57.940979146298936,3,40.3,109.46270849338052,79.58426962922482,1591.6853925844964
2024-01-07 19:00:00,28.881789236058204,35.31901879564663,6.280870959854682,57.9840331426073,3,40.3,106.3272804324592,80.10306284286088,1602.0612568572176
2024-01-07 20:00:00,37.79681280725716,75.3385564801446,6.2844740755343524,58.022489515924974,3,40.3,109.13445223282322,80.42491803751024,1608.4983607502047
2024-01-07 21:00:00,35.037768544013716,96.59628609508908,6.257716925949589,58.05497122785746,3,40.3,111.58763693428763,77.71672136710143,1554.3344273420284
2024-01-07 22:00:00,37.0772974807118,80.76409227765777,6.258958491954964,58.101071990791866,3,40.3,109.40524784151378,77.79477720470447,1555.8955440940895
2024-01-07 23:00:00,42.44329607662227,68.4586368007854,6.253690487677121,58.15265252569107,3,40.3,109.50723319497091,77.21639624202096,1544.3279248404192
2024-01-08 00:00:00,31.72392754523716,68.92131512497929,6.263125266874396,58.20168628899091,3,40.3,111.97275301181188,78.11084039844864,1562.216807968973
2024-01-08 01:00:00,29.17292759264072,72.80123338170462,6.269328248409129,58.247526619711444,3,40.3,108.57605354548215,78.68529822120138,1573.7059644240276
2024-01-08 02:00:00,28.48398081057294,71.38392884680148,6.273737209029756,58.288069159104474,3,40.3,106.9143935635142,79.08565174387107,1581.7130348774213
2024-01-08 03:00:00,28.84165134079276,64.21787135954064,6.262303552826638,58.344151621021325,3,40.3,109.678737760949,77.88620366164244,1557.7240732328487
2024-01-08 04:00:00,32.523550375299365,61.56301655927814,6.259063787029714,58.38098030182186,3,40.3,109.03165209750253,77.52539840114946,1550.5079680229892
2024-01-08 05:00:00,34.60238246974042,59.06110308150716,6.262979041383949,58.43874058096029,3,40.3,108.0675073604935,77.85916355743458,1557.1832711486918
2024-01-08 06:00:00,34.26684902824526,48.690531166999854,6.252309231644361,58.47871841077102,3,40.3,109.64924308820262,76.75220475366504,1535.044095073301
2024-01-08 07:00:00,37.00529380075872,55.78987384699839,6.280755247076808,58.5211940583975,3,40.3,110.98301129449356,79.55433064928326,1591.0866129856652
2024-01-08 08:00:00,32.91958103154063,34.605647787069216,6.242982448787879,58.55652620649134,3,40.3,109.98142287686437,75.74171867229656,1514.834373445931
2024-01-08 09:00:00,40.106648950650836,58.52490559807875,6.260105664047216,58.60151218502248,3,40.3,110.61396214537247,77.40905421969904,1548.1810843939809
2024-01-08 10:00:00,31.49931592993924,45.17113339273624,6.2776935196497545,58.66126530960726,3,40.3,113.62681539703084,79.10808665536815,1582.161733107363
2024-01-08 11:00:00,46.406283640007295,43.44616024176344,6.256724655102256,58.7164215904917,3,40.3,109.31424227688487,76.95604391973387,1539.1208783946774
2024-01-08 12:00:00,35.915830156131975,62.698412267302174,6.253955465505841,58.77620581161198,3,40.3,110.55669726928934,76.61934073897211,1532.3868147794424
2024-01-08 13:00:00,28.48298094280908,80.880034295169,6.251480600826951,58.831427237071324,3,40.3,108.98157327480173,76.31663284562372,1526.3326569124742
